OBJECTID,PARKID2,NAME,CLASS,NPU1,DISTRICT,ADDRESS,GIS_AC,FILE_AC,PARCEL_ID,PARKID,PARKID2_1,FORMERNAME,NEIGHBOR,ZIP,CDP,X_TRLPAV,X_TRLNPAV,COUNTY,ACQ_NOTES,PAVILIONS,PLAYGROUND,PIC_SHEL,PLAYGR_SF,UPARR,FUND_SRC,LWCF,GAZEBO,PICNICTABL,PARKGRILL1,RESTROOMS,PV_PRKSPAC,BALLFIELDS,SOCCER,TENNIS,TRL_TYPE,TRL_NUM,TRL_LEN,TEN_PRAC,BBALL,VOLLEYBALL,POOL,POOLSIZE,GYM,PV_SQ_FT,GZBOSQFT,PARKDRINK,PARKBENCH,PSPACES,RECCEN,ADOPTED,SURV_TYPE,SURV_DATE,SURV_AC,FEATURE,COVBB,DOGPARK,TRACK,NAT,GOLF,OPFIELD,AREA_FIN,FACIL_YN,ACQUIRED,POOLENGTH,BELTLIN,PLSIZYDS,SPLASHYDS,NOTES,RECCTRCLS,RECCTRNM,RECCTRFT2,SPECFAC,COMCTRNAM,COMCTRCLS,SPFACFT2,OWNER,COMCTRFT2,XDLIST,GIS_ISTHER,GIS_WPIN,GLOBALID,CREATED_USER,CREATED_DATE,LAST_EDITED_USER,LAST_EDITED_DATE
1526,ORGR,Ormond-Grant Park,B,W,1,Ormond St./Grant St. SE,1.30452626763,1.3,14 00430005034,ORGR,, ,Grant Park,30315, ,0,0,FULTON, ,0,1,0,1500, , , ,0,0,0,0,0,0, ,0, , , , ,0,0, ,0,0,0,0,1, , ,0, , ,,0, ,0,0,0,0,0,0,1.3,1,1977-05-01T00:00:00.000Z,0, ,0,0, , , ,0, , , ,0, ,0, ,0,1,{77C3308A-11C5-4340-B246-69E99D66AF94},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1527,OUAC,Outdoor Activity Center,NP,S,4,1442 Richland Rd. SW,21.7643058741,26,14 01380001064,OUAC,, ,Oakland City,30310, ,0,0,FULTON,*,0,0,0,5625, , ,y: 1994,0,0,0,0,0,0, ,0,Nature,1,0.75, ,0,0, ,0,0,0,0,0, , ,0, , ,,0, ,0,0,0,0,0,0,21.764,1,1976-05-12T00:00:00.000Z,0, ,0,0, , , ,0, , , ,0, ,0, ,0,1,{DBCAA26E-CE93-41F5-8038-CF368F1348DB},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1528,PHO3,Phoenix III Park,N,V,1,Georgia Ave./Connally St. SE,3.83210972891,4,14 00540002077,PHO3,, ,Grant Park,30312,Y,0,0,FULTON,Date gues,0,1,0,2000, , , ,0,0,0,0,0,0, ,0, , , , ,0,0, ,0,0,0,0,0, , ,0, , ,,0, ,0,0,0,0,0,1,4,1,,0, ,0,0, , , ,0, , , ,0, ,0, ,0,1,{D0578486-3D32-4C7A-92D4-C67912E69A7B},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1529,PHO2,Phoenix II Park,N,V,1,141 Martin St. SE (at Georgia Ave.),7.13277090374,7.3,14 00540002080,PHO2,,Phoenix - McGill,Summerhill-Capitol Homes,30315,Y,0,0,FULTON, ,3,1,0,6000, , , ,0,0,0,0,0,1, ,2, , , , ,2,0, ,0,0,80,0,3, , ,0, , ,,0, ,0,0,0,0,0,1,7.3,1,,0, ,0,0, , , ,0, , , ,0, ,0, ,0,1,{7CD88ACC-2D33-4D57-A443-BB856E95EDC9},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1530,PITT,Pittman Park,C,V,12,950 Garibaldi St. SE,13.7758271045,14.1,14 00870003166,PITT,, ,Pittsburgh,30310,Y,0,0,FULTON, ,2,1,4,8000,y, ,y: 1980,0,0,1,0,0,2, ,3, , , , ,2,0,1,535000,1,80,0,2, , ,1, , ,,0,Recreatio,0,0,0,0,0,1,14.1,1,1947-01-01T00:00:00.000Z,55, ,0,0, ,3,Pittman,22000, , , ,0, ,0, ,0,1,{AFCE76E7-43F6-411C-8FCD-30DC094F87B6},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1531,REVA,Rebel Valley Playlot,B,Z,1,1005 Stonewall Drive SE,1.37283554824,3,14 00060003125,REVA,, ,Leila Valley-Rebel Forest,30315, ,0,0,FULTON, ,1,1,1,5416, , , ,0,0,0,0,0,0, ,0, , , , ,1,0, ,0,0,80,0,0, , ,0, , ,,0,Creek,0,0,0,0,0,0,1.373,1,,0, ,0,0, , , ,0, , , ,0, ,0, ,0,1,{FFE7A079-28EE-490F-B51A-9C110D219AF5},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1532,SONA,Rosel Fann Park,C,Z,12,365 Cleveland Ave. SE,18.5468808344,20.08,14 0036 LL171,SONA,, ,Orchard Knob,30354,Y,1,0,FULTON, ,2,1,0,900, , , ,0,0,0,0,133,1, ,0, , , , ,0,0,0,249474,1,0,0,0, , ,1, , ,,0,2 swimmin,0,0,0,1,0,0,20.08,1,,25, ,0,0, ,4,Rosel Fann,75000, , , ,0, ,0, ,0,1,{31F57B05-3909-4A5C-814F-4452D2721F9A},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1533,SOAT,South Atlanta Park,N,Y,1,Gammon St. SE at Bisbee Ave.,11.0532626391,10,14 0056 LL020,SOAT,, ,South Atlanta,30315,Y,0,0,FULTON, ,1,1,0,8600, , , ,1,0,0,0,0,1, ,3,Walk,1,0.25, ,1,0, ,0,0,1700,0,1, , ,0, , ,,0,1/4 mile,0,0,0,0,0,1,11.053,1,,0, ,0,0, , , ,0, , , ,0, ,0, ,0,1,{E3FBF71B-EA4D-45D1-BE50-62C1FA034747},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1534,TUTR,Tucson Trail Park,N,P,11,"4610 Tucson Trail SW, at Santa Rosa Dr.",2.77379981536,2.5,14F00660001019,TUTR,, ,South Ben Hill,30331,Y,0,0,FULTON,Date gues,0,1,0,1035, , , ,0,0,0,0,0,1, ,0, , , , ,0,0,1,70000,0,0,0,0, , ,0, , ,,0,Swimming,0,0,0,0,0,0,2.774,1,,20, ,0,0, , , ,0, , , ,0, ,0, ,0,1,{4466665C-6E61-4F04-90C5-477B33AAB66A},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1535,UNHI,Underwood Hills Park,N,D,9,1845 Harper St. NW,9.72968002846,10.7,17 0153 LL029,UNHI,,Cook's District,Underwood Hills,30318,Y,0,0,FULTON,from Fult,0,2,1,7500,y, ,y: 1980,0,0,0,0,0,1, ,2, , , , ,1,0, ,0,0,0,0,2, , ,0, , ,,0,Picnic sh,0,0,0,0,0,0,10.7,1,1939-01-01T00:00:00.000Z,0, ,0,0, , , ,0, , , ,0, ,0, ,0,1,{79C6086C-AFB6-42D1-B922-4500CF407DAC},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1536,WIMI,Wilson Mill Park,C,H,10,300 Wilson Mill Rd. SW,36.7734548527,35.5,14F0013 LL145,WIMI,, ,Adamsville,30331,Y,0,0,FULTON, ,0,2,2,2318,y, ,y: 1980,0,0,0,0,0,3, ,2, , , ,y,1,0, ,0,0,0,0,0, , ,0, , ,,0, ,0,0,0,0,0,0,35.5,1,,0, ,0,0, , , ,0, , , ,0, ,0, ,0,1,{CB1D304C-37DE-4430-A63F-16E4E894A40F},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1537,WIND,Windsor Street Park,B,V,4,700 Windsor St. at Bass St. SE,1.08955080799,1,14 00750001104,WIND,, ,Mechanicsville,30310, ,0,0,FULTON, ,0,1,1,1000, , , ,0,0,0,0,0,0, ,0, , , , ,1,0, ,0,0,0,0,0, , ,0, , ,,0, ,0,0,0,0,0,0,1.09,1,,0, ,0,0, , , ,0, , , ,0, ,0, ,0,1,{3B6F8306-991F-48B8-827D-D4577A1E1696},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1538,STST,Stafford Street Park,G,K,4,Stafford St. SW at Jasper St.,0.11796386199,0.25, ,STST,, ,Mozley Park,30314, ,0,0,FULTON, ,0,0,0,0, , , ,0,0,0,0,0,0, ,0, , , , ,0,0, ,0,0,0,0,0, , ,0, , ,,0, ,0,0,0,0,0,0,0.118,0,,0, ,0,0, , , ,0, , , ,0, ,0,,0,0,{2CBCD174-CAAA-48AC-86E1-A1CA39D4ED67},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1539,WECO,Coan Park,C,O,5,1530 Woodbine Ave. SE,13.2640840691,16.5,15 02070003058,WECO,, ,Edgewood,30317,Y,1,0,DEKALB, ,1,1,0,2480, , ,y: playgr,0,0,0,0,0,1, ,4,PATH Foun,1,0.2, ,2,0, ,0,1,0,0,0, , ,1, , ,,0,Recreatio,0,0,0,0,0,0,13.264,1,,0, ,0,0, ,3,Coan,14194, , , ,0, ,0, ,0,1,{651AA79B-0742-4521-98B6-DAF6A5CE2814},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1540,WHIT,Whittier Mills Park,N,D,9,Spad Ave. at Wales Ave. NW,21.6589836112,22,17 02560001119,WHIT,, ,Whittier Village,30318, ,0,0,FULTON,Date gues,0,1,0,0, , , ,0,0,0, , ,0, ,0, ,1, , ,0,0, ,0, ,0,0,0,1,0,0, , ,,0, ,0,0,0,0,0,0,22,1,,0, ,0,0, , , ,0, , , ,0, ,0, ,0,1,{1DECEB60-6690-4B55-97FE-B1D1385DA0B6},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1541,SOBE,South Bend Park,C,Y,1,1955 Compton Dr. SE,75.4979115759,76.6,14 00710001071,SOBE,, ,Lakewood,30315,Y,0,0,FULTON,from Fult,1,1,7,1000, , , ,0,0,0,0,50,3,1,2,FT, , , ,2,0,1,292000,1,2714,0,0, , ,0, , ,,0,Lodge (cl,0,0,0,0,0,0,76.6,1,,20, ,0,0, , , ,0, , , ,0, ,0, ,0,1,{A217A1D5-8536-4BD2-A62C-B878AE2ABC45},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1542,CASP,Cascade Springs Nature Preserve,NP,R,11,2852 Cascade Rd. SW,120.946269147,120,14 02010005052,CASP,, ,Cascade Heights,30311, ,0,0,FULTON, ,0,0,0,0, , ,y: 1991,0,0,0,0,0,0, ,0,Nature,1,0.5, ,0,0, ,0,0,0,0,0, , ,0, , ,,0, ,0,0,0,0,0,0,120,1,1970-01-01T00:00:00.000Z,0, ,0,0, , , ,0, , , ,0, ,0, ,0,1,{63B21108-04D7-4EF5-9FA5-C5F35D307D3B},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1577,MAPL,Matilda Place Park,G,J,9,Matilda Place NW/Bankhead Hwy.,1.26639097961,1.6, ,MAPL,, ,Grove Park,30318, ,0,0,FULTON,from Fult,0,0,0,0, , , ,0,0,0,0,0,0, ,0, , , , ,0,0, ,0,0,0,0,0, , ,0, , ,,0, ,0,0,0,0,0,0,1.266,0,,0, ,0,0, , , ,0, , , ,0, ,0,,0,0,{B2E237E6-5C7F-4BE1-90E9-D3612233D8C6},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1578,MAYF,Mayflower Beauty Spot,G,S,4,Mayflower Ave./ Cascade Av. to Ocala SW,0.25112140695,2.5, ,MAYF,, ,Cascade Road,30311, ,0,0,FULTON, ,0,0,0,0, , , ,0,0,0,0,0,0, ,0, , , , ,0,0, ,0,0,0,0,0, , ,0, , ,,0, ,0,0,0,0,0,0,0.251,0,,0, ,0,0, , , ,0, , , ,0, ,0,,0,0,{2A6D293D-D6EE-45CB-9A41-F66C6058CE72},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1579,MOPL,Moreland Avenue Planters,G,W,5,Moreland Ave. at McPherson Ave. SE,0.05456133901,0.02, ,MOPL,, ,Edgewood,30316, ,0,0,FULTON, ,0,0,0,0, , , ,0,0,0, , ,0, ,0, , , , ,0,0, ,0, ,0,0,0,0,0,0, , ,,0,Maintaine,0,0,0,0,0,0,0.055,0,,0, ,0,0, , , ,0, , , ,0, ,0,,0,0,{5A5AD5A8-F391-4E5A-A5A5-C7E6E55284B9},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1580,MOBO,Morgan-Boulevard Park,B,M,2,521 Boulevard NE,0.39352497254,0.4, ,MOBO,, ,Bedford-Pine,30308, ,0,0,FULTON, ,0,1,0,3575, , , ,0,0,0,0,0,0, ,0, , , , ,1,0, ,0,0,0,0,0, , ,0, , ,,0, ,0,0,0,0,0,0,0.394,1,,0, ,0,0, , , ,0, , , ,0, ,0,,0,0,{C6061AAE-FCE5-49C2-95D0-236275D5CE6E},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1581,MPCA,Mt. Paran Rd. at Cave Rd. Triangle,G,A,8,1880 Mt. Paran Rd. NW,0.22623849031,0.14,17 0215 LL049,MPCA,, ,Central Northwest,30327, ,0,0,FULTON, ,0,0,0,0, , , ,0,0,0, , ,0, ,0, , , , ,0,0, ,0, ,0,0,0,0,0,0, , ,,0,Adopted t,0,0,0,0,0,0,0.226,0,,0, ,0,0, , , ,0, , , ,0, ,0, ,0,1,{40CCDF95-DD2F-4D40-B709-162D9DFC1B9D},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1582,MPNO,Mt. Paran and Northside Park,G,A,8,Mt Paran Rd. at Northside Dr. NW,0.22210191698,0.4,17 01610002002,MPNO,, ,Central Northwest,30327, ,0,0,FULTON, ,0,0,0,0, , , ,0,0,0,0,0,0, ,0, , , , ,0,0, ,0,0,0,0,0, , ,0,Mt. Paran, ,,0, ,0,0,0,0,0,0,0.222,0,,0, ,0,0, , , ,0, , , ,0, ,0, ,0,1,{8D496496-C2E9-4D78-BA60-7FB0BF4DBE48},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1583,NBUC,North Buckhead Park,G,B,7,Phipps Blvd. at Wieuca Rd. NE,0.12696415072,0.1, ,NBUC,, ,Northeast,30342, ,0,0,FULTON,date appr,0,0,0,0, , , ,0,0,0, , ,0, ,0, ,0,0, ,0,0, ,0, ,0,0,0,0,0,0,Harry Nor, ,,0,Adopted b,0,0,0,0,0,0,0.127,0,,0, ,0,0, , , ,0, , , ,0, ,0,,0,0,{624B210C-C615-40DE-8794-6307C6F5186A},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1584,NOEV,North Evelyn Place Park,G,J,9,N. Evelyn Place NW/Bankhead Hwy.,0.86580036083,1.6, ,NOEV,, ,Grove Park,30318, ,0,0,FULTON, ,0,0,0,0, , , ,0,0,0,0,0,0, ,0, , , , ,0,0, ,0,0,0,0,0, , ,0, , ,,0, ,0,0,0,0,0,0,0.866,0,,0, ,0,0, , , ,0, , , ,0, ,0,,0,0,{AB44447E-8AFD-44B4-B961-069128BD8F44},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1585,NOBR,Northcliffe and Brookview Park,G,C,8,Northcliffe Dr./Brookview Dr. NW,0.02438629519,0.1, ,NOBR,, ,Wildwood-Springlake,30318, ,0,0,FULTON, ,0,0,0,0, , , ,0,0,0,0,0,0, ,0, , , , ,0,0, ,0,0,0,0,0, , ,0,Wild, ,,0, ,0,0,0,0,0,0,0.024,0,,0, ,0,0, , , ,0, , , ,0, ,0,,0,0,{FB946396-1B86-4731-B611-6259E85FB868},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1586,ONTA,Ontario Park,G,T,10,Ontario Ave./Stokes Ave. SW,0.07381706215,0.25, ,ONTA,, ,Westview,30310, ,0,0,FULTON, ,0,0,0,0, , , ,0,0,0,0,0,0, ,0, , , , ,0,0, ,0,0,0,0,0, , ,0,Westview, ,,0, ,0,0,0,0,0,0,0.074,0,,0, ,0,0, , , ,0, , , ,0, ,0,,0,0,{6B26AFF1-9924-42D6-8C7E-FC78CD0C7C04},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1587,ORIO,Oriole Park,G,I,10,End of (near 890) Oriole Dr. SW,0.0954115039,0.1, ,ORIO,, ,Audubon Forest-Beecher Hill,30311, ,0,0,FULTON, ,0,0,0,0, , , ,0,0,0,0,0,0, ,0, , , , ,0,0, ,0,0,0,0,0, , ,0, , ,,0, ,0,0,0,0,0,0,0.095,0,,0, ,0,0, , , ,0, , , ,0, ,0,,0,0,{2311DD39-52C9-4687-B66A-9A632418F53C},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1588,PAAN,Parkway-Angier Park,B,M,2,Parkway at Angier Ave. NE,0.49493469527,0.5,14 00470005022,PAAN,, ,Bedford-Pine,30308, ,0,0,FULTON, ,0,0,0,0, , , ,0,0,0,0,0,0, ,0, , , , ,1,0, ,0,0,0,0,0, , ,0, , ,,0, ,0,0,0,0,0,0,0.495,1,,0, ,0,0, , , ,0, , , ,0, ,0, ,0,1,{5C36558D-57E3-4C08-BA83-F655C91BBBD3},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1589,PETR,Pelham Road Park,G,F,6,E. Pelham Rd./Piedmont Rd. NE,0.08582152502,0.25, ,PETR,, ,Piedmont Heights,30324, ,0,0,FULTON,from Fult,0,0,0,0, , , ,0,0,0,0,0,0, ,0, , , , ,0,0, ,0,0,0,0,0, , ,0, , ,,0, ,0,0,0,0,0,0,0.086,0,,0, ,0,0, , , ,0, , , ,0, ,0,,0,0,{5529442D-1F4C-402C-94A6-EF9556568C4D},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1590,PHTS,Piedmont Heights Park,G,F,6,Montgomery Ferry Rd. at Pelham Rd.,0.0344046585,0.1, ,PHTS,, ,Piedmont Heights,30324, ,0,0,FULTON, ,0,0,0,0, , , ,0,0,0, , ,0, ,0, , , , ,0,0, ,0, ,0,0,0,0,0,0, , ,,0, ,0,0,0,0,0,0,0.034,0,,0, ,0,0, , , ,0, , , ,0, ,0,,0,0,{D460FFCC-82DD-44DE-98B1-D17CF4218F6D},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1591,PITR,Piedmont Road Triangle,G,B,7,Piedmont Rd./Elliott Circle NE,0.0134255888,0.25, ,PITR,, ,Garden Hills,30305, ,0,0,FULTON, ,0,0,0,0, , , ,0,0,0,0,0,0, ,0, , , , ,0,0, ,0,0,0,0,0, , ,0, , ,,0, ,0,0,0,0,0,0,0.013,0,,0, ,0,0, , , ,0, , , ,0, ,0,,0,0,{176DC6E2-EF62-475F-8161-A16893AA5155},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1592,PIBR,Pinetree and Brentwood Park,G,B,7,Pinetree Dr. at Brentwood Dr. NE,0.07557205436,0.1, ,PIBR,, ,Garden Hills,30305, ,0,0,FULTON, ,0,0,0,0, , , ,0,0,0,0,0,0, ,0, , , , ,0,0, ,0,0,0,0,0, , ,0,Garden Hi, ,,0, ,0,0,0,0,0,0,0.076,0,,0, ,0,0, , , ,0, , , ,0, ,0,,0,0,{DEDD018A-0116-4445-B950-216CD875E342},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1593,PRVI,Prairie View Beauty Spot,G,I,10,Willis Mill Rd. south of MLK,0.02954606384,0.25, ,PRVI,, ,Chalet-Peyton Woods,30311, ,0,0,FULTON, ,0,0,0,0, , , ,0,0,0,0,0,0, ,0, , , , ,0,0, ,0,0,0,0,0, , ,0, , ,,0, ,0,0,0,0,0,0,0.03,0,,0, ,0,0, , , ,0, , , ,0, ,0,,0,0,{6D5C8A03-C2DF-4D56-B8CA-9966DABFDEB5},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1594,RUPI,Rumson and Pinetree Park,G,B,7,Rumson Rd. NE at Pinetree Dr.,0.008756086,0.01, ,RUPI,, ,Garden Hills,30305, ,0,0,FULTON, ,0,0,0,0, , , ,0,0,0,0,0,0, ,0, , , , ,0,0, ,0,0,0,0,0, , ,0,Garden Hi, ,,0, ,0,0,0,0,0,0,0.009,0,,0, ,0,0, , , ,0, , , ,0, ,0,,0,0,{559539B4-C6BD-465D-B2C2-FBB6216FBFA6},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1595,SOEV,South Evelyn Place Park,G,J,9,S. Evelyn Place NW/Bankhead Hwy.,1.00811596907,0.3, ,SOEV,, ,Grove Park,30318, ,0,0,FULTON, ,0,0,0,0, , , ,0,0,0,0,0,0, ,0, , , , ,0,0, ,0,0,0,0,0, , ,0, , ,,0, ,0,0,0,0,0,0,1.008,0,,0, ,0,0, , , ,0, , , ,0, ,0,,0,0,{6C331ABD-BC5E-412E-8DAF-8CF78EF5D6DC},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1596,SOGO,South Gordon Triangle,G,T,10,S. Gordon St. at R.D. Abernathy Blvd. SW,0.01199904086,1.7, ,SOGO,, ,Westview,30310, ,0,0,FULTON, ,0,0,0,0, , , ,0,0,0,0,0,0, ,0, , , , ,0,0, ,0,0,0,0,0, , ,0, , ,,0, ,0,0,0,0,0,0,0.012,0,,0, ,0,0, , , ,0, , , ,0, ,0,,0,0,{B44028CD-9048-4F5C-A74D-1249D23493FE},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1597,WELC,Welch Street Park,G,V,12,794 Welch St. SE,0.17838884989,0.19,14 00860007089,WELC,, ,Pittsburgh,30310, ,0,0,FULTON, ,0,0,0,2000, , , ,0,0,0,0,0,0, ,0, , , , ,0,0, ,0,0,0,0,0, , ,0, , ,,0, ,0,0,0,0,0,0,0.178,0,,0, ,0,0, , , ,0, , , ,0, ,0, ,0,1,{764A959B-77E8-4574-AEE9-6C6B53EFA84C},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1598,WIGO,Willard and Gordon Park,G,T,10,Willard Ave. at S. Gordon St. SW,0.07152481696,0.25, ,WIGO,, ,Westview,30310, ,0,0,FULTON, ,0,0,0,0, , , ,0,0,0,0,0,0, ,0, , , , ,0,0, ,0,0,0,0,0, , ,0, , ,,0, ,0,0,0,0,0,0,0.072,0,,0, ,0,0, , , ,0, , , ,0, ,0,,0,0,{6634FFF8-42DE-47F3-B1FB-BBC5867BCCED},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1599,GUCL,Gun Club Park,CN,G,9,1137 Gun Club Road,44.1,43.1, ,GUCL,, ,Rockdale Park,30331, ,0,0,FULTON, ,0,0,0,0, , , ,0,0,0, , ,0, ,0, , , , ,0,0, ,0, ,0,0,0, , ,0, , ,1899-12-30T00:00:00.000Z,0, ,0,0,0,0,0,0,28.93,0,,0, ,0,0,Determine correct class, , ,0, , , ,0, ,0,,0,0,{DD2426BE-9340-4BBF-97C2-5C6972882B07},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1600,ADPK,Adams Park,R,R,11,2300 Wilson Drive SW,158.43,0,14 0186  LL001,ADPK,, ,Cascade Springs Outdoor Activity Center,30311,Y,0,0,FULTON, ,0,1,0,0, , , ,0,0,0, , ,0, ,4, , , , ,0,0,1,0, ,0,0,0, , ,1, , ,1899-12-30T00:00:00.000Z,0, ,0,0,0,0,1,0,158.44,0,1955-04-25T00:00:00.000Z,25, ,0,0, ,3,Adams Park,0, , , ,0, ,0, ,0,1,{97EF9A6F-AF68-4100-ACE0-84AF8FA5F794},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1601,ROCK,Rockdale Park,NP,G,9,Habershal Dr & Johnson Rd,18,18,17 0226 LL020 17 0225 LL016,ROCK,, ,Forest Grove- Scott's Crossing,30318, ,0,0,FULTON, ,0,0,0,0, , , ,0,0,0, , ,0, ,0, , , , ,0,0, ,0, ,0,0,0, , ,0, , ,1899-12-30T00:00:00.000Z,0, ,0,0,0,0,0,0,63,0,,0, ,0,0, , , ,0, , , ,0, ,0, ,0,1,{E26B7DE4-A754-443A-8D62-4C5109ADC0DE},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1602,EMMI,Emma Millican Park,N,X, 12,Deckner Avenue & Clinton Pl SW,12.48,0,14 00880009019,EMMI,, ,Sylvan Hills,30310, Y,0,0,FULTON, ,0,1,1,900, , , ,0,0,1,0,0,0, ,0, , , , ,0,0, ,0, ,0,0,0, , ,0, , ,,0, ,0,0,0,0,0,0,12.48,1,1937-07-23T00:00:00.000Z,0, ,0,0, , , ,0, , , ,0, ,0, ,0,1,{698D2678-9779-443D-8C54-E054AE49422E},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1603,BENO,Benoit,B,"V,S",12,Catherine St & Allene Ave,0,0, 14 01060011011,BENO,, , West End,30310, ,0,0,FULTON, ,0,0,0,0, , , ,0,0,0, , ,0, ,0, , , , ,0,0, ,0, ,0,0,0, , ,0, , ,1899-12-30T00:00:00.000Z,0, ,0,0,0,0,0,0,1.09,0,2006-11-16T00:00:00.000Z,0, Y,0,0, , , ,0, , , ,0, ,0, ,0,1,{6D6341F5-337A-4117-AF76-6D793E531447},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1604,BEHI,Ben Hill Park,C, P,11,2404 Fairburn Rd SW,18.95,0,14F0005LL060,BEHI,, ,South Ben Hill,30331,Y,0,0,FULTON,APS,0,1,1,3624, , , ,0,1,1, , ,3, ,2, , , , ,1,0, ,0,1,0,0,0, , ,1, , ,1899-12-30T00:00:00.000Z,0,Recreation,1,0,0,0,0,0,21.97,1,1955-04-25T00:00:00.000Z,0, ,0,1, ,3,Ben Hill,43408, , , ,0, ,0, ,0,1,{92B43CCF-C5E2-4009-89E2-1467997FE3F6},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1605,MANTI,Mantissa Road,B, D,9,Mantissa Street & Cambria Ave,0,1.87,17 01860003191,MANTI,, ,Underwood Hills,30318, ,0,0,FULTON, ,0,0,0,0, , , ,0,0,0, , ,0, ,0, , , , ,0,0, ,0, ,0,0,0, , ,0, , ,1899-12-30T00:00:00.000Z,0, ,0,0,0,0,0,0,1.87,0,2006-12-31T00:00:00.000Z,0, ,0,0,Needs a new name, , ,0, , , ,0, ,0, ,0,1,{0374AF24-D274-4947-8794-F919F84EF0A8},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1606,VERB,Verbena Street Playlot,B, J,3,120 Hyacinth Ave NW & 2185 Verbena St NW,0.686687,0.9,14 0170006050,VERB,, ,Dixie Hills,30314, ,0,0,FULTON, ,0,1,0,400, , , ,0,0,0,0,0,0, ,0, , , , ,0,0, ,0, ,0,0,0, , ,0, , ,1899-12-30T00:00:00.000Z,0, ,0,0,0,0,0,0,0.687,1,1899-12-30T00:00:00.000Z,0, ,0,0, , , ,0, , , ,0, ,0, ,0,1,{3188E675-26B8-4E46-B4A8-75DB9474EF36},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
