X,Y,OBJECTID,SYSSCHOOL,SYSTEM_ID,SYSTEM_NAME,SCHOOL_ID,SCHOOL_NAME,FAC_SCHTYP,GRADE_RANGE,SCHOOL_ADD,SCHOOL_CITY,STATE,SCHOOL_ZIP,SCHOOL_PHONE,Num_Tested_All_2017,Average_Score_All_2017,Num_in_HFZ_All_2017,Pct_in_HFZ_All_2017,Num_Tested_Male_2017,Average_Score_Male_2017,Num_in_HFZ_Male_2017,Pct_in_HFZ_Male_2017,Num_Tested_Female_2017,Average_Score_Female_2017,Num_in_HFZ_Female_2017,Pct_in_HFZ_Female_2017,GlobalID,last_edited_date
-84.838301000534017,33.836808999997572,681,7100198,710,Paulding County,0198,Nebo Elementary School,E,PK-05,2843 Nebo Rd,Dallas,GA,30157-6365,770.443.8777,485,43.21,307,63.3,231,44.64,163,70.6,254,41.9,144,56.7,{430CBDC2-F17A-4C24-820C-BC151CB4AA73},
-84.847753000211227,33.873800000420189,682,7100299,710,Paulding County,0299,Allgood Elementary School,E,PK-05,312 Hart Rd,Dallas,GA,30157-0514,770.443.8070,297,42.22,193,65,150,43.09,103,68.7,147,41.34,90,61.2,{9E7AE78C-8E6B-4EC4-8F41-83987693304E},
-84.832283999816909,33.916141999813618,683,7101050,710,Paulding County,1050,Dallas Elementary School,E,PK-05,520 Hardee St,Dallas,GA,30132-4713,770.443.8018,133,40.3,56,42.1,62,41.45,37,59.7,71,39.3,19,26.8,{A9D41A72-CCCB-47E0-8E9B-372F6471FD60},
-84.853403000078544,33.954834000016433,684,7100294,710,Paulding County,0294,Northside Elementary School,E,PK-05,2223 Cartersville Hwy,Dallas,GA,30132-2270,770.443.7008,149,43.53,102,68.5,74,44.2,53,71.6,75,42.86,49,65.3,{AA7B35C4-591E-43C0-9E08-83BA27CAB81C},
-84.806568999538911,34.068842000151143,685,7100110,710,Paulding County,0110,Burnt Hickory Elementary School,E,PK-05,80 N Paulding Dr,Dallas,GA,30132-6696,678.363.0970,345,42.75,230,66.7,191,43.48,132,69.1,154,41.85,98,63.6,{208F5683-BFB5-4DC4-B588-4E96E995398E},
-84.75590099982233,33.836650000223365,686,7100103,710,Paulding County,0103,Bessie L. Baggett Elementary,E,PK-05,948 Williams Lake Rd,Powder Springs,GA,30127-8630,678.460.1570,206,42.58,124,60.2,103,43.52,68,66,103,41.64,56,54.4,{9E2C6BF9-4435-46AD-9581-27A0AAAF15E1},
-84.762408000532659,33.858006999422223,687,7100197,710,Paulding County,0197,Sam D. Panter Elementary School,E,PK-05,190 Panter School Rd,Hiram,GA,30141-4801,770.443.4303,188,40.09,77,41,92,40.59,43,46.7,96,39.62,34,35.4,{D7516C21-9F34-48B4-948A-5D47D8A1413A},
-84.752955999336379,33.879049999969745,688,7105050,710,Paulding County,5050,Hiram Elementary School,E,PK-05,200 Seaboard Ave,Hiram,GA,30141-3219,770.443.3392,215,42.29,141,65.6,100,43.13,69,69,115,41.56,72,62.6,{60BDA18E-4A83-488D-913D-C51106A2337D},
-84.765137999990529,33.905136000372707,689,7100188,710,Paulding County,0188,McGarity Elementary School,E,PK-05,262 Rakestraw Mill Rd,Hiram,GA,30141-1812,770.445.9007,257,44.48,144,56,140,45.06,75,53.6,117,43.78,69,59,{ECBFF178-87C8-43BF-927B-773C27275C8E},
-84.770731000552345,33.941075999924344,690,7100199,710,Paulding County,0199,C. A. Roberts Elementary School,E,PK-05,1833 Mount Tabor Church Rd,Dallas,GA,30157-1178,770.443.8060,225,44.81,206,91.6,117,45.47,107,91.5,108,44.1,99,91.7,{9CCA0D7E-D7FD-4899-B95B-5BC048405CF5},
-84.674747999651032,33.827559000079013,691,6330402,633,Cobb County,0402,Hendricks Elementary School,E,PK-05,5243 Meadows Rd,Powder Springs,GA,30127-3520,770.819.2387,201,44.73,171,85.1,113,46.5,97,85.8,88,42.46,74,84.1,{CF625D04-4235-4C97-BF87-029CE83B980E},
-84.680636000634948,33.853516000134526,692,6330489,633,Cobb County,0489,Powder Springs Elementary School,E,PK-05,4570 Grady Grier Dr,Powder Springs,GA,30127-2555,770.222.3746,679,42.15,178,26.2,334,43.1,105,31.4,345,41.23,73,21.2,{C93990ED-7B90-43A7-A490-6806D1B65F0B},
-84.675850999917174,33.870262999908896,693,6333556,633,Cobb County,3556,Compton Elementary School,E,PK-05,3450 New Macland Rd,Powder Springs,GA,30127-1927,770.222.3700,213,40.44,85,39.9,98,42.07,53,54.1,115,39.06,32,27.8,{80B99083-99DB-4E60-AA08-07BDBF5E9E53},
-84.692382999496701,33.89415599942221,694,6330191,633,Cobb County,0191,Varner Elementary School,E,PK-05,4761 Gaydon Rd,Powder Springs,GA,30127-3724,770.222.3775,536,40.99,111,20.7,271,42.14,74,27.3,265,39.82,37,14,{181FA99A-3E41-4BDC-8268-D8E7320FCB7C},
-84.70218799962143,33.93019899974739,695,6330203,633,Cobb County,0203,Kemp Elementary School,E,PK-05,865 Corner Rd,Powder Springs,GA,30127-6992,678.594.8158,323,46.2,290,89.8,172,47.66,157,91.3,151,44.53,133,88.1,{9C2A1FD6-D667-4AA4-BD10-0A20E6E3ED0D},
-84.798564000383081,33.976398999899949,696,7100113,710,Paulding County,0113,WC Abney Elementary,E,PK-05,1186 Colbert Rd,Dallas,GA,30132-2052,770.443.8000,300,44.58,253,84.3,147,45.86,125,85,153,43.35,128,83.7,{CCA71C4E-9CB7-4FAC-8B6B-D47FC9DDEC16},
-84.776366999548046,34.025118000206483,697,7100194,710,Paulding County,0194,Floyd L. Shelton Elementary School at Crossroad,E,PK-05,1531 Cedarcrest Rd,Dallas,GA,30132-8050,770.443.4244,448,45.93,391,87.3,234,47.34,205,87.6,214,44.39,186,86.9,{E939B2F6-3CD8-42C6-A319-547F82439B24},
-84.749065999316016,34.022606000043439,698,7100204,710,Paulding County,0204,Roland W. Russom Elementary,E,PK-05,44 Russom Elementary School Ln,Dallas,GA,30132-1069,678.574.3480,286,44.33,222,77.6,154,45.04,120,77.9,132,43.5,102,77.3,{31554808-2090-4304-AF44-E3C2F637A895},
-84.724118000562399,33.960122000011879,699,6330197,633,Cobb County,0197,Vaughan Elementary School,E,PK-05,5950 Nichols Rd,Powder Springs,GA,30127-4219,678.594.8298,429,46.09,372,86.7,218,47.63,189,86.7,211,44.5,183,86.7,{8FF8BB96-75F8-4C95-AC79-30F78EB86FF6},
-84.714636000751341,33.987172000343627,700,6330292,633,Cobb County,0292,Ford Elementary School,E,PK-05,1345 Mars Hill Rd NW,Acworth,GA,30101-4632,678.594.8092,527,45.43,425,80.6,292,46.84,245,83.9,235,43.67,180,76.6,{3C0DE4CC-DDE6-45C0-B43E-C852CED2B057},
-84.736986000660494,34.027343000645466,701,6330109,633,Cobb County,0109,Pickett's Mill Elementary,E,PK-05,6400 Old Stilesboro Rd NW,Acworth,GA,30101-4709,770.975.7172,272,44.78,205,75.4,136,47.04,116,85.3,136,42.52,89,65.4,{7C2E1B6E-5300-4E79-9C15-D7C344363AEB},
-84.702570000431194,34.025156999693245,702,6330297,633,Cobb County,0297,Frey Elementary School,E,PK-05,2865 Mars Hill Rd NW,Acworth,GA,30101-4538,770.975.6655,293,43.63,204,69.6,146,44.85,111,76,147,42.41,93,63.3,{5F986CC1-A0E2-491F-8C9A-35CFED8510F1},
-84.673058000706718,34.014424999580712,703,6330287,633,Cobb County,0287,Lewis Elementary School,E,PK-05,4179 Jim Owens Rd NW,Kennesaw,GA,30152-2329,770.975.6673,199,43.13,134,67.3,105,43.74,70,66.7,94,42.44,64,68.1,{7DA44A6C-F707-4AA5-A4B7-D2505EC0AE09},
-84.681067000366411,34.064646999801859,704,6330107,633,Cobb County,0107,McCall Primary School,E,PK-01,4496 Dixie Ave,Acworth,GA,30101-5316,770.975.6775,,,,,,,,,,,,,{42A742C3-DC82-4181-B230-3C0F1C05AF86},
-84.619796000414595,33.572587999561172,705,6604069,660,Fulton County,4069,E. C. West Elementary School,E,PK-05,7040 Rivertown Rd,Fairburn,GA,30213-2764,470.254.3460,457,43.09,304,66.5,245,44.31,173,70.6,212,41.67,131,61.8,{9DBA837A-71DB-4F4B-8FA8-E6072DFEFE2E},
-84.627908999676251,33.614176000010836,706,6600109,660,Fulton County,0109,Renaissance ES,E,PK-05,7250 Hall Rd,Fairburn,GA,30213-1946,470.254.4320,334,40.89,200,59.9,144,41.28,95,66,190,40.59,105,55.3,{4FC72132-00A9-4960-9ACA-086ACA8F5C64},
-84.614532000447511,33.657514000107312,707,6601010,660,Fulton County,1010,Cliftondale Elementary School,E,PK-05,3340 W Stubbs Rd,College Park,GA,30349-1021,470.254.4070,540,37.95,19,3.5,248,38.15,11,4.4,292,37.78,8,2.7,{3E0A7930-A642-476C-86FE-36A85CE98033},
-84.574784000224184,33.5728919997144,708,6602070,660,Fulton County,2070,Campbell Elementary School,E,PK-05,91 Elder St,Fairburn,GA,30213-1147,470.254.3430,288,45.1,196,68.1,155,46.76,116,74.8,133,43.16,80,60.2,{A1D356FD-B204-44EC-857E-A74923373E8E},
-84.578950999239183,33.598120999968778,709,6600503,660,Fulton County,0503,Liberty Point Elementary School,E,PK-05,9000 Highpoint Rd,Union City,GA,30291-1094,470.254.3510,340,40.67,166,48.8,172,40.67,81,47.1,168,40.68,85,50.6,{E0AF46AB-0465-4A35-9BFB-C647DC81668E},
-84.586404999538757,33.635763000523632,710,6601317,660,Fulton County,1317,Wolf Creek Elementary,E,PK-05,4440 Derrick Rd,College Park,GA,30349-0000,470.254.2760,476,44.86,358,75.2,229,46.83,190,83,247,43.04,168,68,{A62BB193-C84C-409E-9329-9D679FDAC8C8},
-84.592426000103202,33.665177999675016,711,6600199,660,Fulton County,0199,Stonewall Tell Elementary School,E,PK-05,3310 Stonewall Tell Rd,College Park,GA,30349-1154,470.254.3500,669,42.98,316,47.2,332,44.18,160,48.2,337,41.8,156,46.3,{BBADAB38-CB4E-473B-8C66-A089442F9074},
-84.649757000343996,33.706450000260382,712,6480203,648,Douglas County,0203,New Manchester Elementary School,E,PK-05,2242 Old Lower River Rd,Douglasville,GA,30135-3076,770.651.4400,455,42.28,191,42,208,44.02,103,49.5,247,40.82,88,35.6,{CC121D35-7F1C-478B-8535-8C9E7F048143},
-84.648041000654629,33.740450999930133,713,6480213,648,Douglas County,0213,Factory Shoals Elementary School,E,PK-05,2375 Mount Vernon Rd,Lithia Springs,GA,30122-3514,770.651.3900,218,42.61,160,73.4,119,43.45,95,79.8,99,41.6,65,65.7,{328033FD-1FA9-489F-B059-1F94B77C1062},
-84.657294000236888,33.753141999887312,714,6480298,648,Douglas County,0298,Sweetwater Elementary School,E,PK-05,2505 E County Line Rd,Lithia Springs,GA,30122-2714,770.651.4600,216,43.49,157,72.7,119,44.12,88,73.9,97,42.71,69,71.1,{0BA59C74-126E-41D2-9639-BC015B69EBE2},
-84.660956000386932,33.786174999933579,715,6483052,648,Douglas County,3052,Lithia Springs Elementary School,E,PK-05,6946 Florence Dr,Lithia Springs,GA,30122-1933,770.651.4100,177,42.58,141,79.7,91,43.44,78,85.7,86,41.66,63,73.3,{E8D3955F-583B-4B50-9E1D-91E377CE8BDF},
-84.657109000289168,33.795689000023266,716,6485052,648,Douglas County,5052,Annette Winn Elementary School,E,PK-05,3536 Veterans Memorial Hwy,Lithia Springs,GA,30122-1415,770.651.3100,207,39.59,44,21.3,85,40.35,22,25.9,122,39.06,22,18,{1273616A-2D76-48B6-9B61-1DECF64D68CF},
-84.560887999949443,33.704789999737663,717,6600390,660,Fulton County,0390,Randolph Elementary School,E,PK-05,5320 Campbellton Rd SW,Atlanta,GA,30331-7714,404.346.6520,182,44.45,182,100,83,44.77,83,100,99,44.18,99,100,{22C87BB9-9CC0-4907-840F-611EB7266E9A},
-84.575766000330219,33.787723999775956,718,6330592,633,Cobb County,0592,Bryant Elementary School,E,PK-05,6800 Factory Shoals Rd SW,Mableton,GA,30126-5040,770.819.2402,336,39.46,103,30.7,168,39.64,55,32.7,168,39.28,48,28.6,{5A25A0F0-A367-45FA-A827-9A2BE3BD569C},
-84.575606000007625,33.804790000363035,719,6333054,633,Cobb County,3054,Clay Elementary School,E,PK-05,730 Boggs Rd SW,Mableton,GA,30126-4206,770.819.2430,184,40.8,50,27.2,94,41.82,31,33,90,39.74,19,21.1,{5C2D825F-EABD-47C2-80B5-5BFD80C36AB5},
-84.568365999191968,33.7889450001258,720,6330307,633,Cobb County,0307,Riverside Primary School,E,PK-01,461 S Gordon Rd SW,Mableton,GA,30126-5134,770.819.5851,,,,,,,,,,,,,{D2BCBEF1-6125-47B0-887B-46876BB7576D},
-84.562187999974199,33.792346000306637,721,6330102,633,Cobb County,0102,Riverside Intermediate School,E,02-05,285 S Gordon Rd SW,Mableton,GA,30126-5303,770.819.2553,447,42.33,245,54.8,219,43.54,144,65.8,228,41.17,101,44.3,{125BA92F-DD20-4081-A196-8591B8579E65},
-84.557784999603953,33.81020800031672,722,6333060,633,Cobb County,3060,Harmony-Leland Elementary School,E,PK-05,5891 Dodgen Rd SW,Mableton,GA,30126-3514,770.819.2483,346,42.69,124,35.8,163,43.62,68,41.7,183,41.87,56,30.6,{4DF526EA-5D28-4D87-9991-A95F5F6672E2},
-84.527040000246487,33.556802999792573,723,6600206,660,Fulton County,0206,Oakley Elementary School,E,PK-05,7220 Oakley Ter,Union City,GA,30291-5175,770.774.4057,1056,45.13,835,79.1,513,46.82,438,85.4,543,43.53,397,73.1,{7782D4FA-2BDE-4B22-ACB0-2C36C16A4BAA},
-84.537945999654326,33.588554000251655,724,6600276,660,Fulton County,0276,Gullatt Elementary School,E,PK-05,6110 Dodson Rd,Union City,GA,30291-1212,770.969.3425,175,41.82,90,51.4,95,43.03,58,61.1,80,40.39,32,40,{9631E6DC-5B1B-46F2-AC49-F41C38EA2993},
-84.513989000269063,33.597833999463411,725,6600114,660,Fulton County,0114,Feldwood Elementary School,E,PK-05,5790 Feldwood Rd,College Park,GA,30349-2867,470.254.2001,467,43.73,333,71.3,231,44.96,184,79.7,236,42.52,149,63.1,{BC9FCE80-FDFE-4D6F-92B2-BDBF4BD0308A},
-84.503817999845552,33.576501000256677,726,6600273,660,Fulton County,0273,S. L. Lewis Elementary School,E,PK-05,6201 Connell Rd,College Park,GA,30349-4425,470.254.3450,354,39.98,142,40.1,186,40.82,90,48.4,168,39.06,52,31,{B69834A5-0B3F-4E2E-B158-09436A016347},
-84.480896999966888,33.572056999966946,727,6600275,660,Fulton County,0275,Nolan Elementary School,E,PK-05,2725 Creel Rd,College Park,GA,30349-4810,470.254.7950,553,41.38,293,53,288,42.37,181,62.8,265,40.3,112,42.3,{D7FE5241-61C7-4EFF-B1C3-CE2793176B78},
-84.481673000029829,33.593066000017444,728,6602058,660,Fulton County,2058,Bethune Elementary School,E,PK-05,5925 Old Carriage Dr,College Park,GA,30349-4257,470.254.7940,208,40.05,91,43.8,104,40.42,53,51,104,39.68,38,36.5,{46A21D4E-DC2B-438A-89A2-417DD325A4DC},
-84.538925999901863,33.627642999307717,729,6603058,660,Fulton County,3058,Lee Elementary School,E,PK-05,4600 Scarborough Rd,College Park,GA,30349-1704,470.254.8025,190,42.08,112,58.9,96,42.46,60,62.5,94,41.7,52,55.3,{FC885781-8F06-4F8D-AED4-45E1CF24493D},
-84.514262000074069,33.671320000006766,730,7610304,761,Atlanta Public Schools,0304,Deerwood Academy School,E,PK-05,3070 Fairburn Rd SW,Atlanta,GA,30331-5503,404.802.3300,270,39.25,59,21.9,131,39.73,37,28.2,139,38.8,22,15.8,{1D5BE41E-5EFD-42E3-875E-07EE89B96242},
-84.495808999776187,33.646407000116021,731,6602550,660,Fulton County,2550,Brookview Elementary School,E,PK-05,3250 Hammarskjold Dr,East Point,GA,30344-6318,470.254.8020,112,42.92,72,64.3,59,43.85,45,76.3,53,41.88,27,50.9,{E6C31B7C-C0B5-4B18-BF8A-E5DA97AAA274},
-84.481803000075203,33.641827999987925,732,6600116,660,Fulton County,0116,Main Street Charter Academy,E,KK-08,2861 Lakeshore Dr,College Park,GA,30337-4419,404.668.0261,,,,,,,,,,,,,{288A751E-B167-47BF-AF41-4C181EB52182},
-84.478227999857666,33.66456899955206,733,6605060,660,Fulton County,5060,Asa Hilliard Elementary School,E,PK-05,3353 Mount Olive Rd,East Point,GA,30344-5613,470.254.8050,341,45.25,227,66.6,178,46.7,131,73.6,163,43.66,96,58.9,{0AAAAB68-4CF5-4108-B08C-E3C0F8574EF6},
-84.491681000498886,33.678640999766372,734,7613057,761,Atlanta Public Schools,3057,Continental Colony Elementary School,E,PK-05,3181 Hogan Rd SW,Atlanta,GA,30331-2803,404.802.8000,140,40.13,59,42.1,70,40.48,28,40,70,39.78,31,44.3,{BA766B0C-2D35-4BE0-A4C7-B0D254A064E6},
-84.446501999832222,33.577782000050775,735,6310276,631,Clayton County,0276,Oliver Elementary School,E,KK-05,1725 Cheryl Leigh Dr,Riverdale,GA,30296-2508,770.994.4010,220,39.92,76,34.5,100,40.46,34,34,120,39.47,42,35,{C47BB476-957F-4063-AB79-CA0B51E2A654},
-84.474572999470553,33.611146999873988,736,6600301,660,Fulton County,0301,Heritage Elementary School,E,PK-05,2600 Jolly Rd,Atlanta,GA,30349-3184,470.254.8144,445,39.07,107,24,195,40.29,77,39.5,250,38.12,30,12,{3C0D3A47-5295-4C38-8AF1-3D24DEE6B71A},
-84.447652999266438,33.606469999312239,737,6311060,631,Clayton County,1060,Northcutt Elementary School,E,PK-05,5451 W Fayetteville Rd,College Park,GA,30349-5417,770.994.4020,297,41.57,119,40.1,154,42.58,75,48.7,143,40.48,44,30.8,{64ED48FE-0682-44AA-B558-D8558870FCD6},
-84.446212999741363,33.61569200030263,738,7820120,7820120,State Charter Schools- Georgia Cyber Academy,0120,Georgia Cyber Academy,K12,KK-12,1745 Phoenix Blvd Suite 100,Atlanta,GA,30349-5534,404.334.4790,,,,,,,,,,,,,{C911C2D8-EF3E-471A-BB36-A71FE5DC22AF},
-84.418077000643109,33.563362000119113,739,6314050,631,Clayton County,4050,Church Street Elementary School,E,PK-05,7013 Church St,Riverdale,GA,30274-2306,770.994.4000,568,39.48,89,15.7,303,39.88,57,18.8,265,39.03,32,12.1,{826E66EA-CC22-407C-8665-7F8392070AEF},
-84.415545999992645,33.578177000679375,740,7820617,7820617,State Charter Schools- Dubois Integrity Academy,0617,Dubois Integrity Academy,E,KK-05,6479 Church St,Riverdale,GA,30274-2040,770.629.1534,,,,,,,,,,,,,{9AF1E867-9CD2-4CF6-9EEF-D7DBD0D99D54},
-84.430529000455309,33.603233999675453,741,6312062,631,Clayton County,2062,West Clayton Elementary School,E,PK-05,5580 Riverdale Rd,College Park,GA,30349-6465,770.994.4005,478,39.25,44,9.2,246,39.8,30,12.2,232,38.66,14,6,{387E63A5-3583-4D36-B155-3D2AEA5E75D8},
-84.412122999509251,33.598574000089656,742,6310204,631,Clayton County,0204,"Martin Luther King, Jr. Elementary School",E,PK-05,5745 W Lees Mill Rd,College Park,GA,30349-6419,770.991.4651,,,,,,,,,,,,,{2BEABDF5-15DE-4F7E-BAF3-95852CFE4D90},
-84.473966999673337,33.67660499976369,743,6601312,660,Fulton County,1312,Latin Grammar School,E,KK-05,2626 Hogan Rd,East Point,GA,30344-3827,404.669.8060,,,,,,,,,,,,,{906F6E83-12FA-4947-A9CE-116CE75BD27C},
-84.455355000166151,33.654600000066623,744,6601315,660,Fulton County,1315,College Park Elementary,E,PK-05,2075 Princeton Ave,College Park,GA,30337-2411,470.254.8040,147,41.99,86,58.5,73,43.16,51,69.9,74,40.84,35,47.3,{2F918D26-EC60-4095-A7F9-C9D2AC37E127},
-84.456778000494495,33.685140000636999,745,6605052,660,Fulton County,5052,Conley Hills Elementary School,E,PK-05,2580 Delowe Dr,East Point,GA,30344-2345,470.254.8170,176,49.26,159,90.3,94,51.54,90,95.7,82,46.64,69,84.1,{B580EC6B-5D97-425E-AB6B-7BE901AE4168},
-84.424957000158656,33.678364999523119,746,6603064,660,Fulton County,3064,Parklane Elementary School,E,PK-05,2809 Blount St,East Point,GA,30344-3732,470.254.8070,172,43.79,119,69.2,84,44.9,65,77.4,88,42.73,54,61.4,{2AB004CA-4D7C-4F29-BD0F-0897E5F19B6C},
-84.517215999724229,33.697057999866736,747,7613559,761,Atlanta Public Schools,3559,Fickett Elementary School,E,PK-05,3935 Rux Rd SW,Atlanta,GA,30331-5056,404.802.7850,189,38.74,45,23.8,100,38.71,26,26,89,38.77,19,21.3,{CA678177-1059-4916-AC91-C7A0D6532948},
-84.489452999954906,33.701916999999277,748,7611064,761,Atlanta Public Schools,1064,Kimberly Elementary School,E,PK-05,3090 McMurray Dr SW,Atlanta,GA,30311-4208,404.802.7600,134,42.67,81,60.4,74,44.03,52,70.3,60,41,29,48.3,{CFE2A7BC-3998-44A1-90BC-F21E2F888C92},
-84.489254000243378,33.739668000056632,749,7612569,761,Atlanta Public Schools,2569,West Manor Elementary School,E,KK-05,570 Lynhurst Dr SW,Atlanta,GA,30311-2204,404.802.3350,97,42.2,54,55.7,61,43.12,39,63.9,36,40.65,15,41.7,{19EE1E07-BEA2-42F8-BB93-1B6C126AB0C6},
-84.478823000197792,33.748707000306553,750,7613065,761,Atlanta Public Schools,3065,Peyton Forest Elementary School,E,PK-05,301 Peyton Rd SW,Atlanta,GA,30311-2133,404.802.7100,153,43.46,102,66.7,84,44.66,59,70.2,69,42,43,62.3,{678E5E68-8941-416F-A751-08ED67B07C9B},
-84.525932000354743,33.755622000600503,751,7610513,761,Atlanta Public Schools,0513,Miles Intermediate School,E,PK-05,4215 Bakers Ferry Rd SW,Atlanta,GA,30331-4401,404.802.8900,236,41.45,141,59.7,126,42.31,85,67.5,110,40.46,56,50.9,{CC8C9825-C53F-464F-961A-D02773B5B3AB},
-84.513546000699563,33.754786000226567,752,7610123,761,Atlanta Public Schools,0123,Kindezi,E,KK-08,286 Wilson Mill Rd SW,Atlanta,GA,30331-4122,404.671.4920,,,,,,,,,,,,,{D82B3212-30A1-4A75-B9E5-595B563E62C5},
-84.500594000449894,33.758825000157586,753,7613059,761,Atlanta Public Schools,3059,Fain Elementary School,E,PK-05,101 Hemphill School Rd NW,Atlanta,GA,30331-1621,404.802.8600,122,39.19,44,36.1,55,39.43,21,38.2,67,39,23,34.3,{468AA5BD-8A06-4ADA-932C-1CEACE8BD88C},
-84.508336999274263,33.762288999843541,754,7830410,7830410,Commission Charter Schools- Atlanta Heights Charter School,0410,Atlanta Heights Charter School,E,KK-08,3670 Martin Luther King Jr Dr SW,Atlanta,GA,30331-3740,404.472.3003,,,,,,,,,,,,,{50818F41-F39C-413B-B99F-C7C3129D80C9},
-84.503565999548229,33.776253999374099,755,7611068,761,Atlanta Public Schools,1068,Towns Elementary School,E,PK-05,760 Bolton Rd NW,Atlanta,GA,30331-1443,404.699.4560,116,47.54,97,83.6,57,49.71,53,93,59,45.44,44,74.6,{47E57AE7-249C-424C-A473-22C5ED67D6CC},
-84.493976999739871,33.772624999501275,756,7610604,761,Atlanta Public Schools,0604,Bazoline E. Usher/Collier Heights Elmentary School,E,PK-05,631 Harwell Rd NW,Atlanta,GA,30318-5905,404.802.5700,132,43.75,89,67.4,70,44.97,51,72.9,62,42.37,38,61.3,{FFA2B279-7F5E-4053-8872-977EAFC76FC0},
-84.46382799941081,33.69637100031153,757,6600501,660,Fulton County,0501,Hamilton E. Holmes Elementary,E,PK-05,2301 Connally Dr,East Point,GA,30344-1009,470.254.3092,214,39.48,53,24.8,96,39.49,24,25,118,39.47,29,24.6,{8937F5CF-C587-4394-947B-96A62F2D82AA},
-84.465537000110885,33.718104999879301,758,7610196,761,Atlanta Public Schools,0196,Cascade Elementary School,E,PK-05,2326 Venetian Dr SW,Atlanta,GA,30311-3336,404.802.8100,137,40.69,57,41.6,76,41.37,37,48.7,61,39.84,20,32.8,{620F6E69-F923-4EBB-9F1C-DE08DAA7E014},
-84.463589999990035,33.735587999761307,759,7613051,761,Atlanta Public Schools,3051,Beecher Hills Elementary School,E,PK-05,2257 Bolling Brook Dr SW,Atlanta,GA,30311-2556,404.802.8300,109,40.72,48,44,56,41.44,31,55.4,53,39.95,17,32.1,{290FB17D-6FED-4DD8-A747-22660F3E6775},
-84.413401000103377,33.698095999413219,760,7610296,761,Atlanta Public Schools,0296,Perkerson Elementary School,E,PK-05,2040 Brewer Blvd SW,Atlanta,GA,30310-5055,404.802.3950,147,42.32,83,56.5,67,44.41,48,71.6,80,40.57,35,43.8,{10CEFC27-5E81-4F52-B2A7-C13CB2965038},
-84.441241000575047,33.730945000052529,761,7611416,761,Atlanta Public Schools,1416,Tuskegee Airman Global Academy,E,PK-05,1654 S Alvarado Ter SW,Atlanta,GA,30311-2637,404.802.8450,222,40.45,113,50.9,108,41.07,65,60.2,114,39.86,48,42.1,{FBD44031-1CE1-4CAB-98D5-CDDFC087D946},
-84.434715999941844,33.741995999944507,762,7610213,761,Atlanta Public Schools,0213,KIPP Strive Primary,E,KK-04,1448 Lucile Ave SW,Atlanta,GA,30310,404.924.6310,,,,,,,,,,,,,{FC09F133-4934-47D6-B8E2-4870F287265E},
-84.424711999441413,33.722246999455578,763,7610105,761,Atlanta Public Schools,0105,Finch Elementary,E,PK-05,1114 Avon Ave SW,Atlanta,GA,30310-3904,404.802.4000,128,42.7,87,68,50,43.52,37,74,78,42.18,50,64.1,{EC358CEB-9BA4-4017-B5FB-C0A5D9A2F7C0},
-84.421800000497754,33.748408999679874,764,7614063,761,Atlanta Public Schools,4063,M. A. Jones Elementary School,E,PK-05,1040 Fair St SW,Atlanta,GA,30314-3113,404.802.3900,157,43.53,111,70.7,80,45.23,62,77.5,77,41.76,49,63.6,{EE8B9AD5-32F3-45B2-92D0-27664D44AB64},
-84.443198000192581,33.771558000709099,765,7611415,761,Atlanta Public Schools,1415,Woodson Park Academy,E,PK-05,20 Evelyn Way NW,Atlanta,GA,30318-6418,404.802.7750,185,41.82,110,59.5,102,42.43,63,61.8,83,41.08,47,56.6,{4303C661-B4EF-4E03-A64A-BD9DCAFC939A},
-84.471701000648864,33.803378000531431,766,7613566,761,Atlanta Public Schools,3566,Scott Elementary School,E,PK-05,1752 Hollywood Rd NW,Atlanta,GA,30318-3410,404.802.7000,120,43.36,98,81.7,62,44.04,54,87.1,58,42.64,44,75.9,{49F3BFDE-762C-4BEB-BFBF-79159B6FDFEB},
