X,Y,Name,Type,Location,ESRI_OID
-84.248050263609585,34.046949796895916,REVOLUTION SCIENCES LLC,EXECUTIVE OFFICES,335 ACREVIEW DRIVE,2996
-84.234463763276352,34.065914901025522,DELFIN SPA,FUR AND LEATHER APPAREL MANUFACTURING,335 MAY APPLE COURT,2997
-84.324707958728695,34.03586618096984,HAYES HOME CARE SERVICES LLC,HOME HEALTH CARE SERVICES,335 MISTY LANE,2998
-84.247951357482037,34.036461186501981,ROBERT ETTORE CRUPIE,"PROCESS, PHYSICAL DISTRIBUTION, AND LOGISTICS CONSULTING SERVICES",335 PILGRIMAGE POINT,2999
-84.264252627125074,34.052961227398661,"RELEVANT INNOVATIONS, LLC","PROCESS, PHYSICAL DISTRIBUTION, AND LOGISTICS CONSULTING SERVICES",335 SNOWGOOSE COURT,1956
-84.264252627125074,34.052961227398661,"GRANT COACHING & CONSULTING, LLC","PROCESS, PHYSICAL DISTRIBUTION, AND LOGISTICS CONSULTING SERVICES",335 SNOWGOOSE COURT,1957
-84.260142484870272,34.075022922560088,ZAXBY'S,LIMITED-SERVICE RESTAURANTS,3355 NORTH POINT PARKWAY,1958
-84.25988999336893,34.074479716591192,ZAXBY'S,LIMITED-SERVICE RESTAURANTS,3355 NORTH POINT PARKWAY,1959
-84.280156806227168,34.070310544106832,ISAACS CONSULTING SERVICES LLC,MARKETING CONSULTING SERVICES,337 SOUTH ESPLANADE,1960
-84.260388280048133,34.04088250282976,IDT INTERNATIONAL,COMPUTER SYSTEMS DESIGN SERVICES,3390 MAINSTAY PLACE,3000
-84.295547776898545,34.077284264852715,THE DEVORE HOUSE,CATERERS,34 CHURCH STREET,3001
,,CHIRINGA,FULL-SERVICE RESTAURANTS,34 S MAIN STREET,3864
-84.24873538064989,34.042874430768883,HEADRICK DESIGNS,INTERIOR DESIGN SERVICES,340 ROSALIE COURT,1961
-84.262088081549948,34.050380058012841,COLLINGWOOD APARTMENTS,LESSORS OF RESIDENTIAL BUILDINGS AND DWELLINGS,3400 KIMBALL BRIDGE ROAD,1962
-84.262591079349349,34.069474372703411,PEDIATRIX MEDICAL GROUP OF GEORGIA,OFFICES OF PHYSICIANS (EXCEPT MENTAL HEALTH SPECIALISTS),3400 OLD MILTON PARKWAY A,3002
-84.262591079349349,34.069474372703411,HAND AND UPPER EXTREMITY REHAB CENTER,OFFICES OF PHYSICIANS (EXCEPT MENTAL HEALTH SPECIALISTS),3400 OLD MILTON PARKWAY A,3003
-84.262591079349349,34.069474372703411,"MARTHA B. BOONE, MD",OFFICES OF PHYSICIANS (EXCEPT MENTAL HEALTH SPECIALISTS),3400 OLD MILTON PARKWAY A,3004
-84.262591079349349,34.069474372703411,GEORGIA REPRODUCTIVE SPECIALISTS,FAMILY PLANNING CENTERS,3400 OLD MILTON PARKWAY A,3005
-84.262591079349349,34.069474372703411,CHATTAHOOCHEE SURGICAL GROUP,OFFICES OF PHYSICIANS (EXCEPT MENTAL HEALTH SPECIALISTS),3400 OLD MILTON PARKWAY A,3006
-84.262591079349349,34.069474372703411,ATLANTA FAMILY NEUROLOGY,OFFICES OF PHYSICIANS (EXCEPT MENTAL HEALTH SPECIALISTS),3400 OLD MILTON PARKWAY A,3007
-84.262591079349349,34.069474372703411,NORTHSIDE HOSPITAL INC.,"OFFICES OF PHYSICIANS, MENTAL HEALTH SPECIALISTS",3400 OLD MILTON PARKWAY A 130,3008
-84.262589275476373,34.069472469007387,NORTHSIDE- NEWTOWN MEDICAL ASSOC.,OFFICES OF PHYSICIANS (EXCEPT MENTAL HEALTH SPECIALISTS),3400 OLD MILTON PARKWAY A 200,3009
-84.262591079349349,34.069474372703411,PRESTON RIDGE PEDIATRIC ASSOCIATES,OFFICES OF PHYSICIANS (EXCEPT MENTAL HEALTH SPECIALISTS),3400 OLD MILTON PARKWAY A 350,1963
-84.262591079349349,34.069474372703411,GOLSEN FAMILY DENTISTRY,OFFICES OF DENTISTS,3400 OLD MILTON PARKWAY A 430,1964
-84.262591079349349,34.069474372703411,"JOHN C HARRELL DMD, PC",OFFICES OF DENTISTS,3400 OLD MILTON PARKWAY A 460,3010
-84.262589777611552,34.069476768398083,ALPHARETTA FOOT AND ANKLE SPECIALIST,OFFICES OF PODIATRISTS,3400 OLD MILTON PARKWAY A 500,1965
-84.263913600637309,34.069359813329967,GEORGIA UROLOGY PA,OFFICES OF PHYSICIANS (EXCEPT MENTAL HEALTH SPECIALISTS),3400 OLD MILTON PARKWAY C,3011
-84.263913600637309,34.069359813329967,RANDAL H RUDDERMAN MD,OFFICES OF PHYSICIANS (EXCEPT MENTAL HEALTH SPECIALISTS),3400 OLD MILTON PARKWAY C,3012
-84.263913600637309,34.069359813329967,GEORGIA COLON AND RECTAL SURGICAL,GENERAL MEDICAL AND SURGICAL HOSPITALS,3400 OLD MILTON PARKWAY C,3013
-84.263913600637309,34.069359813329967,NORTHSIDE HOSPITAL SPORTS MEDICINE NETWO,OFFICES OF PHYSICIANS (EXCEPT MENTAL HEALTH SPECIALISTS),3400 OLD MILTON PARKWAY C,3014
-84.263913600637309,34.069359813329967,NORTHSIDE RADIOLOGY ASSOCIATES,OFFICES OF ALL OTHER MISCELLANEOUS HEALTH PRACTITIONERS,3400 OLD MILTON PARKWAY C,3015
-84.263913600637309,34.069359813329967,"NORTH FULTON OB-GYN, PC",OFFICES OF PHYSICIANS (EXCEPT MENTAL HEALTH SPECIALISTS),3400 OLD MILTON PARKWAY C,3016
-84.263913600637309,34.069359813329967,ROSWELL PEDIATRIC CENTER  PC,OFFICES OF PHYSICIANS (EXCEPT MENTAL HEALTH SPECIALISTS),3400 OLD MILTON PARKWAY C,3017
-84.263966584096607,34.06949056358642,ARTHRITIS AND TOTAL JOINT SPECIALISTS,GENERAL MEDICAL AND SURGICAL HOSPITALS,3400 OLD MILTON PARKWAY C 290,1966
-84.263520702769171,34.069270865903597,ALPHARETTA CARDIOLOGY,HOME HEALTH CARE SERVICES,3400 OLD MILTON PARKWAY C 325,3018
-84.264280501877337,34.069474521140826,NORTHSIDE HEART,GENERAL MEDICAL AND SURGICAL HOSPITALS,3400 OLD MILTON PARKWAY C 360,3019
-84.264394132092534,34.069497201923689,"ADVANCED HEARING, LLC",ALL OTHER MISCELLANEOUS AMBULATORY HEALTH CARE SERVICES,3400 OLD MILTON PARKWAY C 365,3020
-84.264394132092534,34.069497201923689,"EAR, NOSE & THROAT OF ATLANTA",OFFICES OF PHYSICIANS (EXCEPT MENTAL HEALTH SPECIALISTS),3400 OLD MILTON PARKWAY C 365,3021
-84.264258597777285,34.069636521954251,ALPHARETTA PROSTHODONTICS & FAMILY,OFFICES OF DENTISTS,3400 OLD MILTON PARKWAY C 370,3022
-84.264173716666122,34.069605902998987,"AGA, LLC",OFFICES OF PHYSICIANS (EXCEPT MENTAL HEALTH SPECIALISTS),3400 OLD MILTON PARKWAY C 380,3023
-84.263770293821196,34.069438816695637,SOVEREIGN REHABILITATION OF GA LLC,"OFFICES OF PHYSICAL, OCCUPATIONAL AND SPEECH THERAPISTS, AND AUDIOLOGISTS",3400 OLD MILTON PARKWAY C 390,3024
-84.263526179237218,34.069269731869134,NORTH POINT PULMONARY ASSOCIATES,GENERAL MEDICAL AND SURGICAL HOSPITALS,3400 OLD MILTON PARKWAY C 425,1967
-84.264392272696668,34.069495099943907,"ATLANTA INSTITUTE FOR ENT, PC",OFFICES OF PHYSICIANS (EXCEPT MENTAL HEALTH SPECIALISTS),3400 OLD MILTON PARKWAY C 465,3025
-84.263858429819578,34.069469016812434,LAUREATE MEDICAL GROUP AT NORTHSIDE,OFFICES OF PHYSICIANS (EXCEPT MENTAL HEALTH SPECIALISTS),3400 OLD MILTON PARKWAY C 500,1968
-84.264390903472489,34.069496234357594,NORTH POINTE DERMATOLOGY,ALL OTHER GENERAL MERCHANDISE STORES,3400 OLD MILTON PARKWAY C 565,3026
-84.264290761385439,34.069561949416276,ROBB FACIAL PLASTIC SURGERY,OFFICES OF PHYSICIANS (EXCEPT MENTAL HEALTH SPECIALISTS),3400 OLD MILTON PARKWAY C 570,3027
-84.264374474443159,34.069608505192434,"PHILLIP K ROBB, MD, P",OFFICES OF PHYSICIANS (EXCEPT MENTAL HEALTH SPECIALISTS),3400 OLD MILTON PARKWAY C 575,1969
-84.295500041599055,34.084863494177277,EDWARD JONES #4131,SECURITIES BROKERAGE,342 NORTH MAIN STREET,1970
-84.295500041599055,34.084863494177277,J. MICHAEL WEBBER INC.,OTHER ACCOUNTING SERVICES,342 NORTH MAIN STREET,1971
-84.27989996347317,34.070312689725789,LISA JILL JEWELRY INC.,CLOTHING ACCESSORIES STORES,343 SOUTH ESPLANADE,1972
-84.290380511424161,34.068912941419853,KEN THOMPSON CONSULTING,OTHER SCIENTIFIC AND TECHNICAL CONSULTING SERVICES,344 BAILEY WALK,1973
-84.263597334264048,34.072383809518122,"PROLIANT, INC.",PAYROLL SERVICES,3440 PRESTON RIDGE ROAD 275,1974
-84.263364404005287,34.072263668581385,BROOKWOOD LOANS,CONSUMER LENDING,3440 PRESTON RIDGE ROAD 500,3028
-84.263364404005287,34.072263668581385,OMNI SOURCE CORPORATION,RECYCLABLE MATERIAL MERCHANT WHOLESALERS,3440 PRESTON RIDGE ROAD 600,1975
-84.263002326720212,34.072119629433345,BEACON HILL STAFFING GROUP,EMPLOYMENT PLACEMENT AGENCIES,3440 PRESTON RIDGE ROAD 625,3029
-84.263364404005287,34.072263668581385,RED BOOK CONNECT LLC,"DATA PROCESSING, HOSTING, AND RELATED SERVICES",3440 PRESTON RIDGE ROAD 650,1976
-84.258996899009475,34.04333601510087,TASTE OF NEW ORLEANS,OFFICE ADMINISTRATIVE SERVICES,3440 SUGAR VALLEY TRAIL,3030
-84.216054261368598,34.073786042813651,GREENROOFS.COM,INTERNET PUBLISHING AND BROADCASTING AND WEB SEARCH PORTALS,3449 LAKEWIND WAY,1977
-84.201735483573174,34.082150193357322,KIND BIKES INC.,OTHER GRANTMAKING AND GIVING SERVICES,345 BELMONT CHASE COURT,1978
-84.201735483573174,34.082150193357322,ARC BUSINESS VENTURES LLC,CUSTOM COMPUTER PROGRAMMING SERVICES,345 BELMONT CHASE COURT,1979
-84.289425396148957,34.100720814779827,"FABULOUS FLOORS OF ATLANTA, LLC",FLOORING CONTRACTORS,345 RHODES CHASE COURT,3031
-84.260476990807888,34.067961384502624,"ACE DENTAL CARE, LLC",OFFICES OF DENTISTS,3450 OLD MILTON PARKWAY,3033
-84.259927918354109,34.06780955810752,"ACE DENTAL CARE, LLC",OFFICES OF DENTISTS,3450 OLD MILTON PARKWAY,3032
-84.260525847082263,34.068074658990618,NAIL SEASONS,NAIL SALONS,3450 OLD MILTON PARKWAY 100,3034
-84.260431202132452,34.06802940633704,FIRST WATCH RESTAURANTS INC.  #130,FULL-SERVICE RESTAURANTS,3450 OLD MILTON PARKWAY 200,1980
-84.260431202132452,34.06802940633704,SMOOTHIE KING 1246,SNACK AND NONALCOHOLIC BEVERAGE BARS,3450 OLD MILTON PARKWAY 200,1981
-84.260339418710245,34.06797938100442,ORANGETHEORY FITNESS,ALL OTHER PERSONAL SERVICES,3450 OLD MILTON PARKWAY 210,1982
-84.260333720440968,34.072708161116495,MULESOFT INC.,SOFTWARE REPRODUCING,3460 PRESTON RIDGE ROAD,1983
-84.261433197419464,34.071962871012808,MULESOFT INC.,SOFTWARE REPRODUCING,3460 PRESTON RIDGE ROAD,1984
-84.26049520451059,34.07269403141364,BEECH STREET CORPORATION,OFFICES OF PHYSICIANS (EXCEPT MENTAL HEALTH SPECIALISTS),3460 PRESTON RIDGE ROAD 150,1985
-84.260441812485894,34.07281877301088,STERLING SPOON CULINARY MGT.,LIMITED-SERVICE RESTAURANTS,3460 PRESTON RIDGE ROAD 175,1986
-84.260497452456775,34.072693817818887,ROBERTSON LOIA ROOF PC,ARCHITECTURAL SERVICES,3460 PRESTON RIDGE ROAD 275,3035
-84.260333028265137,34.072705349520916,FM GLOBAL,DIRECT PROPERTY AND CASUALTY INSURANCE CARRIERS,3460 PRESTON RIDGE ROAD 400,3036
-84.260500050717056,34.072689996613008,PRESIDENTIAL FINANCIAL CORPORATION,ALL OTHER NONDEPOSITORY CREDIT INTERMEDIATION,3460 PRESTON RIDGE ROAD 550,1987
-84.260334397088116,34.072704738988946,"NEEHAH GLOBAL, INC.",PAPER (EXCEPT NEWSPRINT) MILLS,3460 PRESTON RIDGE ROAD 600,1988
-84.302590933908746,34.067002052326892,NEDRICK GAVIN JEWELERS,CLOTHING ACCESSORIES STORES,348 SOUTH MAIN STREET,1989
-84.302590933908746,34.067002052326892,"GFIA, LLC",INSURANCE AGENCIES AND BROKERAGES,348 SOUTH MAIN STREET,1990
-84.302590933908746,34.067002052326892,PEDRO'S UPHOLSTERY,REUPHOLSTERY AND FURNITURE REPAIR,348 SOUTH MAIN STREET,1991
-84.258150597119752,34.073112482003602,CHILDREN'S DENTAL & ORTHODONTIC CARE,OFFICES OF DENTISTS,3480 PRESTON RIDGE ROAD,3037
-84.258216197861444,34.072960493756256,ELEMENT FUNDING,REAL ESTATE CREDIT,3480 PRESTON RIDGE ROAD 150,1992
-84.258341715712902,34.073091858601899,"SPARKS-KING-WATTS-REDDICK, LLC",OFFICES OF LAWYERS,3480 PRESTON RIDGE ROAD 175,3038
-84.258150597119752,34.073112482003602,"ROBERT HALF INTERNATIONAL, INC.",TEMPORARY HELP SERVICES,3480 PRESTON RIDGE ROAD 300,1993
-84.258247684778368,34.07291753109714,GEORGIA PACIFIC CONSUMER PRODUCTS LP,PAPER (EXCEPT NEWSPRINT) MILLS,3480 PRESTON RIDGE ROAD 475,3039
-84.258247684778368,34.07291753109714,"SHIONOGI, INC.",DRUGS AND DRUGGISTS' SUNDRIES MERCHANT WHOLESALERS,3480 PRESTON RIDGE ROAD 475,3040
-84.258150597119752,34.073112482003602,ZNALYTICS LLC,CUSTOM COMPUTER PROGRAMMING SERVICES,3480 PRESTON RIDGE ROAD 550,2028
-84.258150597119752,34.073112482003602,ISTAR FINANCIAL,LESSORS OF OTHER REAL ESTATE PROPERTY,3480 PRESTON RIDGE ROAD 575,3041
-84.258150597119752,34.073112482003602,MEDQUEST ASSOCIATES,"CORPORATE, SUBSIDIARY, AND REGIONAL MANAGING OFFICES",3480 PRESTON RIDGE ROAD 600,3042
-84.25767550196818,34.054417862836743,BAE INVESTMENTS LLC,HUMAN RESOURCES CONSULTING SERVICES,3481 CAPE YORK TRACE,2029
-84.209732755843675,34.092823361124729,APPLIANCE REPAIR CLINIC GALAXY TEAM INC,APPLIANCE REPAIR AND MAINTENANCE,35 FIELDSTONE WAY,2030
-84.295659667628811,34.075902697740347,"ALEX N SIS, KIDS ENCORE SHOPPE",OTHER PERSONAL AND HOUSEHOLD GOODS REPAIR AND MAINTENANCE,35 MILTON AVENUE,2031
-84.295642685152671,34.076830780146679,OXYGEN FINANCIAL INSURANCE,INVESTMENT ADVICE,35 OLD CANTON STREET,2032
-84.295642685152671,34.076830780146679,OXYGEN FINANCIAL TAX & BUSINESS SERVICES,INVESTMENT ADVICE,35 OLD CANTON STREET,2033
-84.295642685152671,34.076830780146679,BELIEVELAND LLC,INVESTMENT ADVICE,35 OLD CANTON STREET,2034
-84.295642685152671,34.076830780146679,OXYGEN FINANCIAL,INVESTMENT ADVICE,35 OLD CANTON STREET,2035
-84.295642685152671,34.076830780146679,HYPERCHAT SOCIAL,MARKETING CONSULTING SERVICES,35 OLD CANTON STREET,2036
-84.302465748012153,34.066493149324252,BLOOMIN BOUQUETS UNIQUE FLORAL-EVENT,FLORISTS,350 BRADY PLACE,2037
-84.247437633028213,34.048709642557171,"ELEMENTS LANDSCAPE, LLC",LANDSCAPE ARCHITECTURAL SERVICES,350 KINCARDINE WAY,3043
-84.255591040908115,34.072677962277332,IMT ALPHARETTA,LESSORS OF RESIDENTIAL BUILDINGS AND DWELLINGS,3500 NORTH POINT PARKWAY,3044
-84.256838367537767,34.066529665043134,TERRA NOVA WELLNESS SPA LLC,OFFICES OF ALL OTHER MISCELLANEOUS HEALTH PRACTITIONERS,3500 OLD MILTON PARKWAY,3045
-84.258957164902213,34.053299299013723,THE HOUSE DRESSING,INTERIOR DESIGN SERVICES,3502 CAPE YORK TRACE,2038
-84.257077432648515,34.0669473087653,ATLANTA DIVORCE LAW GROUP KHAKI LLC,OFFICES OF LAWYERS,3510 OLD MILTON PARKWAY,2039
-84.256937274217563,34.066894704487872,ACTION OUTDOOR ADVERTISING JV,DISPLAY ADVERTISING,3512 OLD MILTON PARKWAY,3046
-84.256868146789259,34.066861214395267,RAZING KUTZ,BEAUTY SALONS,3514 OLD MILTON PARKWAY,2040
-84.20937548262873,34.091833690690613,FORENSIC HOME INSPECTIONS LLC,BUILDING INSPECTION SERVICES,3515 FIELDSTONE CROSSING,2041
-84.256760630230175,34.06682216151777,RICHARD A VAN HAVEREN PH.D,OFFICES OF MENTAL HEALTH PRACTITIONERS (EXCEPT PHYSICIANS),3516 OLD MILTON PARKWAY,3047
-84.256760630230175,34.06682216151777,PROFESSIONAL COUNSELING FOR GROWTH LLC,OTHER INDIVIDUAL AND FAMILY SERVICES,3516 OLD MILTON PARKWAY,3048
-84.256760630230175,34.06682216151777,JOHN'S CREEK COUNSELING & COACHING,"OFFICES OF PHYSICIANS, MENTAL HEALTH SPECIALISTS",3516 OLD MILTON PARKWAY,3049
-84.256760630230175,34.06682216151777,"ANA F. LINARES, PSYD",OFFICES OF MENTAL HEALTH PRACTITIONERS (EXCEPT PHYSICIANS),3516 OLD MILTON PARKWAY,3050
-84.256689592461854,34.066797457124473,RICHARD ROSE AGENCY,INSURANCE AGENCIES AND BROKERAGES,3518 OLD MILTON PARKWAY,3051
-84.3043769312671,34.086438809338723,CLAYTON CAMERACRAFT,"PHOTOGRAPHY STUDIOS, PORTRAIT",352 PEBBLE TRAIL,3052
-84.256693009439985,34.066398953189292,IFG ATLANTA LLC,SECURITIES BROKERAGE,3520 OLD MILTON PARKWAY,3053
-84.258944673713387,34.05274584939756,BELEN DE LA CRUZ,OTHER GROCERY AND RELATED PRODUCTS MERCHANT WHOLESALERS,3522 CAPE YORK TRACE,3121
-84.234800386423814,34.069924059118065,MTS VENTURES,OFFICES OF BANK HOLDING COMPANIES,3525 GOLDENROD DRIVE,2042
-84.256580954829047,34.066606671823273,THE REEDER LAW FIRM,OFFICES OF LAWYERS,3526 OLD MILTON PARKWAY,3122
-84.256515833339137,34.066730501678741,J & J HOLDINGS,OFFICES OF OTHER HOLDING COMPANIES,3530 OLD MILTON PARKWAY,3123
-84.256257155552802,34.067328486798367,"STEPHANIE H PERLEBERG, PHD, PC",OFFICES OF MENTAL HEALTH PRACTITIONERS (EXCEPT PHYSICIANS),3534 OLD MILTON PARKWAY,3124
-84.256257155552802,34.067328486798367,FAMILY SOLUTIONS COUNSELING,OUTPATIENT MENTAL HEALTH AND SUBSTANCE ABUSE CENTERS,3534 OLD MILTON PARKWAY,3125
-84.256257155552802,34.067328486798367,RESOLUTE CONSULTING GROUP LLC,PROFESSIONAL AND MANAGEMENT DEVELOPMENT TRAINING,3534 OLD MILTON PARKWAY,3126
-84.256257155552802,34.067328486798367,ELITE PSYCHIATRY,"OFFICES OF PHYSICIANS, MENTAL HEALTH SPECIALISTS",3534 OLD MILTON PARKWAY,3127
-84.256257155552802,34.067328486798367,NORTH POINT PSYCHOLOGY,OFFICES OF MENTAL HEALTH PRACTITIONERS (EXCEPT PHYSICIANS),3534 OLD MILTON PARKWAY,3128
-84.256257155552802,34.067328486798367,DIAKONOS INTEGRATIVE COUNSELING,OFFICES OF MENTAL HEALTH PRACTITIONERS (EXCEPT PHYSICIANS),3534 OLD MILTON PARKWAY,3129
-84.255817788947155,34.037580710308546,5 STARS CLEANING SERVICES LLC,JANITORIAL SERVICES,3535 WATERS GLEN WAY,3130
-84.256076252175944,34.067261891180024,HIGH HOPES CHILDREN THERAPY,OFFICES OF MENTAL HEALTH PRACTITIONERS (EXCEPT PHYSICIANS),3538 OLD MILTON PARKWAY,3131
-84.256076252175944,34.067261891180024,"WBCGA, LLC",DIET AND WEIGHT REDUCING CENTERS,3538 OLD MILTON PARKWAY,3132
-84.255984091611396,34.06722504441786,PAXIN CLOSING AND ESCROW,OFFICES OF LAWYERS,3540 OLD MILTON PARKWAY,2043
-84.255984091611396,34.06722504441786,ALPHARETTA TITLE & CLOSING LLC,OFFICES OF LAWYERS,3540 OLD MILTON PARKWAY,2044
-84.255885104281774,34.067186784307452,UPLAND HOSPITALITY GROUP LLC,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,3542 OLD MILTON PARKWAY,2045
-84.255692255924345,34.067115937580184,KAREN WHITEHEAD COUNSELING LLC,FAMILY PLANNING CENTERS,3546 OLD MILTON PARKWAY,2046
-84.255692255924345,34.067115937580184,RADHA COUNSELING LLC,FAMILY PLANNING CENTERS,3546 OLD MILTON PARKWAY,2047
-84.255692255924345,34.067115937580184,COATS COUNSELING LLC,OTHER INDIVIDUAL AND FAMILY SERVICES,3546 OLD MILTON PARKWAY,2048
-84.255692255924345,34.067115937580184,"ERIN SIMONE, LPC, LLC",OTHER INDIVIDUAL AND FAMILY SERVICES,3546 OLD MILTON PARKWAY,2049
-84.255731618961363,34.066930810951,PINKERTON FINANCIAL RESOURCES,INSURANCE AGENCIES AND BROKERAGES,3548 OLD MILTON PARKWAY,2050
-84.35005170782398,34.083739519911262,R. RANDOLPH INTERIORS LLC,INTERIOR DESIGN SERVICES,355 CARYBELL LANE,3133
-84.245654088582356,34.042721339623007,JONES SIMPLY SALES,OTHER MANAGEMENT CONSULTING SERVICES,355 ROSSITER RIDGE,3134
-84.252572297279798,34.042612021970804,PRIMO ACTIVEWEAR,ELECTRONIC SHOPPING,355 WELWYN WALK,2051
-84.255768013380077,34.066863701979472,JYDES FAMILY CLINIC LLC,"OFFICES OF PHYSICIANS, MENTAL HEALTH SPECIALISTS",3550 OLD MILTON PARKWAY,2052
-84.254569884036528,34.071094685079551,KAISER PERMANENTE OF GEORGIA - PHARMACY,PHARMACIES AND DRUG STORES,3550 PRESTON RIDGE ROAD,3135
-84.254569884036528,34.071094685079551,ALPHARETTA MEDICAL CENTER,OFFICES OF PHYSICIANS (EXCEPT MENTAL HEALTH SPECIALISTS),3550 PRESTON RIDGE ROAD,3136
-84.254569884036528,34.071094685079551,KAISER PERMANENTE OF GEORGIA,"OFFICES OF PHYSICIANS, MENTAL HEALTH SPECIALISTS",3550 PRESTON RIDGE ROAD,3137
-84.255843673562779,34.066720698420248,"STAFFMETRIX HR II, LLC",PAYROLL SERVICES,3554 OLD MILTON PARKWAY,3138
-84.255843673562779,34.066720698420248,PAYMETRIX HR,PAYROLL SERVICES,3554 OLD MILTON PARKWAY,3139
-84.255843673562779,34.066720698420248,"STAFFMETRIX HR, INC.",PROFESSIONAL EMPLOYER ORGANIZATIONS,3554 OLD MILTON PARKWAY,3140
-84.253534451759151,34.050329420477802,ZITRA HEALTHCARE PARTNERS INC.,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,3555 GREY ABBEY DRIVE,3141
-84.255873369238216,34.06667116307586,MY SWANKY POOCH LLC,PET AND PET SUPPLIES STORES,3556 OLD MILTON PARKWAY,2053
-84.208120921682749,34.090786996317391,8D LLC,ENGINEERING SERVICES,3560 FIELDSTONE CROSSING,2054
-84.256137089423589,34.066508856235956,AMERICAN HOME,OTHER COMMERCIAL AND INDUSTRIAL MACHINERY AND EQUIPMENT RENTAL AND LEASING,3560 OLD MILTON PARKWAY,2055
-84.256137089423589,34.066508856235956,THE KHAKI LAW FIRM LLC,OFFICES OF LAWYERS,3562 OLD MILTON PARKWAY,3142
-84.256371505498819,34.036660373691134,TIRE MD LLC,TIRE DEALERS,3565 WATERS COVE WAY,3143
-84.256167078556459,34.066265704952265,KR ELIXIR INC.,SOFTWARE PUBLISHERS,3568 OLD MILTON PARKWAY,2056
-84.256082603340928,34.066237016752417,HERITAGE CHIROPRACTIC & WELLNESS CENTER,OFFICES OF CHIROPRACTORS,3570 OLD MILTON PARKWAY,2057
-84.255979881775019,34.066194766190556,FIRST COMMAND,INVESTMENT ADVICE,3572 OLD MILTON PARKWAY,2058
-84.255979881775019,34.066194766190556,ATLANTA DISTRICT ADVISOR ASSOCIATES,INSURANCE AGENCIES AND BROKERAGES,3572 OLD MILTON PARKWAY,2059
-84.255504977231084,34.06628694942188,SYSARCH INC,COMPUTER SYSTEMS DESIGN SERVICES,3582 OLD MILTON PARKWAY,3144
-84.255504977231084,34.06628694942188,NORTH ATLANTA PSYCHIATRY,"OFFICES OF PHYSICIANS, MENTAL HEALTH SPECIALISTS",3582 OLD MILTON PARKWAY,3145
-84.255421459591105,34.066255863592069,MEDICAL ASSOCIATES OF GEORGIA,OFFICES OF PHYSICIANS (EXCEPT MENTAL HEALTH SPECIALISTS),3584 OLD MILTON PARKWAY,2060
-84.255315861457362,34.066215211306279,HEALTHCLOICE CENTER OF ALPHARETTA LLC,OFFICES OF CHIROPRACTORS,3586 OLD MILTON PARKWAY,2061
-84.255315861457362,34.066215211306279,ARCHED ELEGANCE LLC,OTHER PERSONAL CARE SERVICES,3586 OLD MILTON PARKWAY,2062
-84.252276089950755,34.082269728776133,STRATEGIC SALES AND MARKETING LLC,MARKETING CONSULTING SERVICES,3587 STRATH DRIVE,2063
-84.255242902627813,34.066187313049589,SUN ACUPUNCTURE & HERBAL CLINIC,OFFICES OF ALL OTHER MISCELLANEOUS HEALTH PRACTITIONERS,3588 OLD MILTON PARKWAY,3146
-84.253528730572654,34.049336450962436,MIEK SNACKING LLC,VENDING MACHINE OPERATORS,3590 GREY ABBEY DRIVE,3147
-84.256618545390126,34.052393749721617,DOMICILE IN STYLE,"INDEPENDENT ARTISTS, WRITERS, AND PERFORMERS",3591 CAPE YORK TRACE,3148
-84.255128379176952,34.065868754295998,SHEFFRIN MEN'S HEALTH,OFFICES OF ALL OTHER MISCELLANEOUS HEALTH PRACTITIONERS,3596 OLD MILTON PARKWAY,2064
-84.307308081609094,34.075586089952104,DOUGLAS GREEN PHOTOGRAPHY LLC,"PHOTOGRAPHY STUDIOS, PORTRAIT",36 NATHAN CIRCLE,2065
-84.277976554339944,34.064375421792363,VOLCANICA COFFEE LLC,ELECTRONIC SHOPPING,360 BRAEDEN WAY,2066
-84.226774561711309,34.061346763905021,THE PRESERVE COUNSELING CENTER,OFFICES OF MENTAL HEALTH PRACTITIONERS (EXCEPT PHYSICIANS),360 PROSPECT PLACE,2067
-84.276098443159313,34.045537728312553,CLASSIC CONVERTIBLE CARRIAGES LLC,LIMOUSINE SERVICE,360 SOCIETY STREET,3149
-84.297311136741229,34.03947970320467,LIQUIDWARE LABS,SOFTWARE PUBLISHERS,3600 MANSELL ROAD 200,3150
-84.297143332784657,34.039461176487876,"S2VERIFY, LLC",ALL OTHER INFORMATION SERVICES,3600 MANSELL ROAD 275,2068
-84.297220482771593,34.039528899643187,IOI PAY,PAYROLL SERVICES,3600 MANSELL ROAD 300,2069
-84.297001385532099,34.039581557392658,INNVISION HOSPITALITY INC.,INTERIOR DESIGN SERVICES,3600 MANSELL ROAD 310,3151
-84.29699665400436,34.039486141793645,ZIM AMERICAN INTEGRATED SHIPPING SERVICE,FREIGHT TRANSPORTATION ARRANGEMENT,3600 MANSELL ROAD 325,3152
-84.297429906208038,34.039474231272756,SHIN-ETSU POLYMER AMERICA,OTHER ELECTRONIC COMPONENT MANUFACTURING,3600 MANSELL ROAD 365,2070
-84.297220482771593,34.039528899643187,"TELLERMATE, INC.","ELECTRICAL APPARATUS AND EQUIPMENT, WIRING SUPPLIES, AND RELATED EQUIPMENT MERCHANT  WHOLESALERS",3600 MANSELL ROAD 500,3153
