X,Y,OBJECTID,SYSSCHOOL,SYSTEM_ID,SYSTEM_NAME,SCHOOL_ID,SCHOOL_NAME,FAC_SCHTYP,GRADE_RANGE,SCHOOL_ADD,SCHOOL_CITY,STATE,SCHOOL_ZIP,SCHOOL_PHONE,Tot_EnrollmentA_FallSchYr_2011,Pct_Absent_0_5_days_2011,Pct_Absent_6_15_days_2011,Pct_Absent_16_or_more_days_2011,Tot_EnrollmentA_FallSchYr_2012,Pct_Absent_0_5_days_2012,Pct_Absent_6_15_days_2012,Pct_Absent_16_or_more_days_2012,Tot_EnrollmentA_FallSchYr_2013,Pct_Absent_0_5_days_2013,Pct_Absent_6_15_days_2013,Pct_Absent_16_or_more_days_2013,Tot_EnrollmentA_FallSchYr_2014,Pct_Absent_0_5_days_2014,Pct_Absent_6_15_days_2014,Pct_Absent_16_or_more_days_2014,Tot_EnrollmentA_FallSchYr_2015,Pct_Absent_0_5_days_2015,Pct_Absent_6_15_days_2015,Pct_Absent_16_or_more_days_2015,Tot_EnrollmentA_FallSchYr_2016,Pct_Absent_0_5_days_2016,Pct_Absent_6_15_days_2016,Pct_Absent_16_or_more_days_2016,GlobalID,last_edited_date
-84.271614000241897,33.893109000300726,1026,6442065,644,DeKalb County,2065,Cary Reynolds Elementary School,E,PK-05,3498 Pine St,Doraville,GA,30340-2776,678.676.6802,790,57.8,35.2,7.1,833,63.5,31.7,4.8,949,56.1,36.5,7.4,1014,100,0,0,1117,54.4,38.3,7.3,1156,55.8,36.3,7.9,{7474D41E-4284-4CA5-8921-08C9AF0587B5},
-84.259165999941359,33.90292199929543,1027,6444063,644,DeKalb County,4063,Oakcliff Elementary School,E,PK-05,3151 Willow Oak Way,Doraville,GA,30340-2525,678.676.3102,583,64.8,32,3.2,608,79.5,19.3,1.1,651,66.3,31.3,2.4,720,100,0,0,685,69.9,27.4,2.8,696,70.7,27.4,2,{6A2D55C5-DD3C-472C-AD72-E67B93FFDC2C},
-84.23657000031622,33.891067999907236,1028,6443064,644,DeKalb County,3064,Pleasantdale Elementary School,E,PK-05,3695 Northlake Dr,Doraville,GA,30340-4139,678.874.3502,858,57.4,34.6,8.1,705,65.4,28.7,5.9,755,59.5,32.5,8.1,695,100,0,0,716,52.2,38.7,9.1,738,55.4,35.4,9.2,{228EE6A2-347B-452E-8805-3CC44A5DFF04},
-84.224261000265372,33.901744000492251,1029,6671812,667,Gwinnett County,1812,Graves Elementary School,E,PK-05,1700 Graves Rd,Norcross,GA,30093-9999,770.326.8000,,,,,,,,,,,,,,,,,,,,,1271,54.5,37,8.6,{DA607625-E24A-40E9-9F87-73DA192F6C21},
-84.231350999336286,33.943954000298774,1030,6670300,667,Gwinnett County,0300,Susan Stripling Elementary School,E,PK-05,6155 Atlantic Blvd,Norcross,GA,30071-1306,770.582.7577,1059,61.1,32.2,6.7,1100,68,27.9,4.1,1145,59.9,34.5,5.6,1223,58.2,34.7,7.1,1225,57,36,7,1220,57.3,34.7,8,{09B2C964-4614-4893-B121-2C03EA78E120},
-84.220208000376033,33.939677999972162,1031,6671215,667,Gwinnett County,1215,North Metro Academy of Performing Arts,E,PK-08,182 Hunter St,Norcross,GA,30071-1825,770.903.3400,,,,,,,,,,,,,,,,,349,70.7,25.1,4.2,401,61.3,28.4,10.3,{57317BFC-750E-4E05-8AF4-63C4D68CCE97},
-84.199609999890853,33.824418000097054,1032,6441010,644,DeKalb County,1010,DeKalb Academy of Technology and the Environment Charter School,E,KK-08,1492 Kelton Dr,Stone Mountain,GA,30083-1918,770.484.5865,522,83.3,15.4,1.3,579,81.9,16.5,1.6,668,78.5,17.8,3.7,703,100,0,0,747,79.2,19.4,1.4,751,74.3,22.8,3,{A303EAA9-33E9-4840-B1BF-DED3EEFF60A2},
-84.199214999550293,33.875984000030392,1033,6670294,667,Gwinnett County,0294,Nesbit Elementary School,E,PK-05,6575 Cherokee Dr,Tucker,GA,30084-1618,770.414.2740,1642,58.9,34.4,6.7,1668,66.8,28.7,4.5,1771,60.5,33.5,6,1984,62.1,31.4,6.5,2162,54.5,37.9,7.6,1387,58.7,34.4,6.9,{BBB4542B-5251-4E7E-9998-225DA4F7026B},
-84.160329999611051,33.837505999693107,1034,6443067,644,DeKalb County,3067,Smoke Rise Elementary School,E,PK-05,1991 Silver Hill Rd,Stone Mountain,GA,30087-1648,678.874.3602,492,61.8,32.1,6.1,484,68.4,26.8,4.8,432,60.5,33.2,6.3,477,100,0,0,413,60.2,31.2,8.6,376,58.2,34.8,7,{C691756B-5A67-49DE-B07E-53B73B597EF2},
-84.195561000022522,33.89955899965917,1035,6671058,667,Gwinnett County,1058,Rockbridge Elementary School,E,PK-05,6066 Rockbridge School Rd,Norcross,GA,30093-2019,770.448.9363,981,60.8,34.7,4.5,995,67.9,27.6,4.6,1035,58.7,34.6,6.7,1061,63.9,30.4,5.6,1140,52.3,39.6,8.2,1381,56.8,35.6,7.5,{D740671F-B7FC-4C20-9A40-8D1AE06CB4EA},
-84.206625999814548,33.945867000470429,1036,6674056,667,Gwinnett County,4056,Norcross Elementary School,E,PK-05,150 Hunt St,Norcross,GA,30071-3939,770.448.2188,1016,70.8,26.5,2.7,1061,71.8,25.4,2.8,1126,60.4,32.9,6.8,1132,65.1,30.9,4,1168,60.3,34.3,5.4,1178,65.4,29.1,5.5,{A61918D8-9597-4E51-B864-229C7C4C6238},
-84.20455000058196,33.938400999590598,1037,6671816,667,Gwinnett County,1816,Baldwin Elementary,E,PK-05,123 Price Place,Norcross,GA,30071,678.225.5500,,,,,,,,,,,,,,,,,,,,,,,,,{C9411A29-7F85-46F2-96FE-FFCA6493282F},
-84.153715999957498,33.891999999761076,1038,6675554,667,Gwinnett County,5554,Lilburn Elementary School,E,PK-05,531 Lilburn School Rd NW,Lilburn,GA,30047-4920,770.921.7707,1277,57.1,35.6,7.2,1301,59.7,35.4,5,1400,48.6,42.5,8.9,1560,53.3,38.6,8.1,1581,47.1,43.5,9.4,1484,59,35.8,5.2,{61C2C130-205B-4D76-820B-973BCE83F015},
-84.166975999667827,33.920029000669025,1039,6670199,667,Gwinnett County,0199,Meadowcreek Elementary School,E,PK-05,5025 Georgia Belle Ct,Norcross,GA,30093-2667,770.931.5701,1103,61.2,33.9,4.9,1130,66.9,28.7,4.3,1194,54.8,37.4,7.7,1187,58.3,34.1,7.6,1203,42.7,44.5,12.8,1040,52.7,38.6,8.8,{6636D159-138B-4C34-9205-C0A329725825},
-84.173062000136738,33.934428000304685,1040,6670280,667,Gwinnett County,0280,Beaver Ridge Elementary School,E,PK-05,1978 Beaver Ruin Rd,Norcross,GA,30071-3828,770.447.6307,1255,60.9,33.8,5.4,1247,66.2,29.6,4.3,1249,60.5,34,5.5,1331,58.6,35.6,5.7,1281,59,35,6,1346,61.5,32.4,6.1,{23308F31-7261-42B6-B4A6-C9654708D9D5},
-84.249963999980935,34.01091900004846,1041,6600187,660,Fulton County,0187,Barnwell Elementary School,E,PK-05,9425 Barnwell Rd,Alpharetta,GA,30022-6147,470.254.4960,747,54.6,41.1,4.3,760,60.3,37,2.7,764,59.7,35.7,4.5,773,62.7,33.8,3.5,766,58,37.6,4.3,742,57.5,36.8,5.7,{309559B5-71BF-4A22-9512-7A6B140F734D},
-84.236605000887621,33.963281000072001,1042,6675056,667,Gwinnett County,5056,Peachtree Elementary School,E,PK-05,5995 Crooked Creek Rd,Norcross,GA,30092-2421,770.448.8710,1636,57.5,34.5,8,1708,63,31.1,5.9,1741,57.1,35.6,7.3,1785,60.2,32.8,7,1814,55.7,35.2,9.1,1658,61.2,30.9,7.8,{DBD14A79-C1D4-44C1-B19D-5DE999748B2B},
-84.215823000264692,33.956067999828832,1043,7830613,7830613,Commission Charter Schools- Brookhaven Innovation Academy,0613,Brookhaven Innovation Academy,E,KK-06,3159 Campus Drive,Norcross,GA,30071-1468,123.456.7891,,,,,,,,,,,,,,,,,,,,,,,,,{961E4C2F-71BE-4192-A4CB-2ADC5A489A27},
-84.229326000356707,33.998571000190509,1044,6670494,667,Gwinnett County,0494,Simpson Elementary School,E,PK-05,4525 E Jones Bridge Rd,Norcross,GA,30092-1203,770.417.2400,884,64,34.2,1.8,877,73.3,24.4,2.2,824,57.9,40,2.2,746,68.1,30.6,1.3,743,54.3,42.3,3.4,837,64.1,32.7,3.2,{369F1D95-917F-4391-AFFD-F989130CC060},
-84.274090000539147,34.051707000284523,1045,6600195,660,Fulton County,0195,New Prospect Elementary School,E,PK-05,3055 Kimball Bridge Rd,Alpharetta,GA,30022-4417,470.254.2800,560,55.5,40.2,4.3,575,54.4,40.5,5.1,583,52.9,41.4,5.7,568,62.6,32.8,4.6,492,63.4,31.9,4.8,457,59.8,34.3,5.9,{AB869F18-089D-437E-ACD5-6BE990CDDF16},
-84.234624999843547,34.036945999956394,1046,6600180,660,Fulton County,0180,Dolvin Elementary School,E,PK-05,10495 Jones Bridge Rd,Alpharetta,GA,30022-6589,470.254.7020,957,64.5,32.6,2.9,913,68.6,29.1,2.2,921,61,36.4,2.6,891,71,27.3,1.7,873,66,31.2,2.8,851,65.5,31.6,2.8,{3C143EA3-8009-4DB1-B7A5-EC66D8E28A3F},
-84.231018000617411,34.052829000365122,1047,6600701,660,Fulton County,0701,Ocee Elementary School,E,PK-05,4375 Kimball Bridge Rd,Alpharetta,GA,30022-4409,470.254.2960,746,59.3,37.2,3.5,759,65,31.7,3.4,751,57.2,37.7,5.1,797,68.3,29.9,1.8,785,62.6,32.7,4.7,766,62.5,33.5,3.9,{FB6F6710-4449-4798-978B-EF9E24B6C4F0},
-84.241793000078189,34.074084999775309,1048,6600102,660,Fulton County,0102,Creek View Elementary School,E,PK-05,3995 Webb Bridge Rd,Alpharetta,GA,30005-4142,470.254.2932,948,56.3,39,4.7,985,67.4,29,3.6,1008,59.9,35.6,4.4,996,68.4,28.6,2.9,969,59.3,36.5,4.2,979,56.5,37.8,5.6,{C4199AB9-FB89-4541-ACD3-96BA1AF20EE3},
-84.186746000481563,33.977614999419863,1049,6670184,667,Gwinnett County,0184,Berkeley Lake Elementary School,E,PK-05,4300 S Berkeley Lake Rd NW,Berkeley Lake,GA,30096-3055,770.446.0947,1129,69.3,28.3,2.4,1164,76.3,22.4,1.3,1131,65.5,30.9,3.5,1147,70.3,28.1,1.6,1125,64.7,32.1,3.2,1083,69,29.5,1.5,{39301A04-20BE-4D62-B88B-1F3186193ACC},
-84.198072999644495,34.021529999728259,1050,6600297,660,Fulton County,0297,State Bridge Crossing Elementary School,E,PK-05,5530 State Bridge Rd,Alpharetta,GA,30022-8151,470.254.3850,721,60.6,34.5,4.9,779,63.2,33.7,3.1,777,55.2,39.5,5.4,788,67.4,29.1,3.4,775,56.9,37.2,5.9,773,59.3,35.5,5.2,{18160358-5148-4353-A8CB-2D0C5E4ADB18},
-84.190422999519242,34.029077000241855,1051,6600491,660,Fulton County,0491,Medlock Bridge Elementary School,E,PK-05,10215 Medlock Bridge Pkwy,Alpharetta,GA,30022-7318,470.254.2980,623,60.9,35.2,4,638,62.3,34,3.7,630,62.7,34.7,2.6,601,67.8,28.4,3.8,622,60.9,35.4,3.7,655,60.5,35.4,4.1,{2476A99C-F988-4A71-8E3B-28B3B0772E11},
-84.183075999838053,34.035520000233944,1052,6600405,660,Fulton County,0405,Wilson Creek Elementary School,E,PK-05,6115 Wilson Rd,Duluth,GA,30097-2021,470.254.3811,862,64.2,33.3,2.5,865,67.3,29.8,2.9,860,63.4,32.5,4.1,816,73.3,25,1.7,784,67.4,30.3,2.4,806,67.3,29.4,3.2,{2CB95BA8-F187-4AD7-B1A0-3111CBCA5038},
-84.212737999851711,34.070082999972328,1053,6600190,660,Fulton County,0190,Lake Windward Elementary School,E,PK-05,11770 E Fox Ct,Alpharetta,GA,30005-7800,470.254.7050,865,61.2,33.3,5.4,806,59.2,37,3.8,771,57.2,36.9,6,739,62.4,33.1,4.5,675,57.2,37.1,5.7,701,60.6,32.3,7.1,{4E7FA0E3-CA88-4781-AD26-AA3B5F5FAE64},
-84.195981999643465,34.054979000489055,1054,6600101,660,Fulton County,0101,Abbotts Hill Elementary School,E,PK-05,5575 Abbotts Bridge Rd,Duluth,GA,30097-8418,470.254.2860,773,60.8,35.6,3.6,783,60.6,36.4,3,745,56.6,39.7,3.7,745,68.1,28.2,3.7,718,57.7,38.5,3.8,696,61.2,33.8,5,{2F56F3FE-7690-46EC-AE80-20D13A14C29E},
-84.186373999564694,34.060736000285289,1055,6600295,660,Fulton County,0295,Findley Oaks Elementary School,E,PK-05,5880 Findley Chase Dr,Duluth,GA,30097-1421,470.254.3800,754,63.8,33.9,2.3,696,68.1,29.3,2.6,672,62.7,32.8,4.5,705,69.3,28.2,2.6,653,61.4,36.4,2.2,633,60.3,36,3.7,{FF6AC7CE-7078-4117-BC61-B2B47895078A},
-84.170516999085621,34.013313000495316,1056,6671020,667,Gwinnett County,1020,New Life Academy of Excellence,E,PK-08,4725 River Green Pkwy,Duluth,GA,30096-2567,678.720.9870,186,76.6,20.3,3.1,276,81.6,17,1.4,275,75,21.8,3.2,282,76.4,21.6,2.1,579,74.7,22.2,3.1,599,73.1,22.3,4.6,{85A0EEE5-0594-45D0-8EBC-9B1867CDA86D},
-84.097278999851653,33.591959000205343,1057,7220197,722,Rockdale County,0197,Lorraine Elementary School,E,PK-05,3343 E Fairview Rd SW,Stockbridge,GA,30281-5651,770.483.0657,744,59.7,36,4.3,721,69.5,27.7,2.8,715,63.6,32.2,4.2,719,67.2,29.4,3.4,697,64.6,30.7,4.6,721,66.3,28.7,5,{7E8B0B89-9092-416C-BA21-0C6EF9EDF149},
-84.127306999677359,33.650879999971295,1058,6444052,644,DeKalb County,4052,Murphy Candler Elementary School,E,PK-05,6775 S Goddard Rd,Lithonia,GA,30038-4124,678.676.9102,502,64.3,30.4,5.3,492,71.2,24.8,4,457,58.7,33.5,7.8,505,100,0,0,502,50,36.7,13.3,513,44.7,42.2,13.1,{3D3C4CAD-91F1-4BFF-9AF9-150F16472949},
-84.028464000215507,33.568516999998998,1059,7220178,722,Rockdale County,0178,Barksdale Elementary School,E,PK-05,596 Oglesby Bridge Rd SE,Conyers,GA,30094-4144,770.483.9514,513,57.2,37.5,5.3,494,67.3,29.5,3.2,519,62.5,32.1,5.3,532,62.2,34.5,3.3,549,62.4,34,3.6,509,62.3,33.2,4.5,{26ADC68E-8326-475B-9D47-FDAC0A00C633},
-84.020981999908301,33.597772000528614,1060,7220174,722,Rockdale County,0174,Honey Creek Elementary School,E,PK-05,700 Honey Creek Rd SE,Conyers,GA,30094-3516,770.483.5706,586,59.7,37.9,2.4,524,67.9,29.5,2.6,515,55.5,41.5,3.1,527,63.4,32.4,4.2,574,62.8,33.1,4.2,590,61.5,34.2,4.2,{06DFAB84-F6BB-463D-8E56-19189312B068},
-84.050278000462157,33.62189599959958,1061,7220189,722,Rockdale County,0189,Sims Elementary School,E,PK-05,1821 Walker Rd SW,Conyers,GA,30094-3128,770.922.0666,569,60.1,33,6.9,496,66.4,30,3.7,508,56.7,37.3,6,560,57.6,36.7,5.8,529,54.1,39.3,6.6,520,62.5,30.1,7.3,{419779F2-135D-4C1B-A711-ED8904C75E18},
-84.06182600039611,33.655464999691347,1062,7220194,722,Rockdale County,0194,Shoal Creek Elementary School,E,PK-05,1300 McWilliams Rd SW,Conyers,GA,30094-5736,770.929.1430,669,61.3,35.3,3.5,650,73.9,22.6,3.5,697,58.9,35.2,5.8,697,65.8,30.2,4,696,62.9,32.2,4.9,749,65.9,30.9,3.2,{E37A4351-8F82-4148-8B76-DA7862069118},
-84.136496000790444,33.697176000409677,1063,6440311,644,DeKalb County,0311,Leadership Preparatory Academy,E,KK-08,6400 Woodrow Rd,Lithonia,GA,30038-2437,404.656.3103,180,70.3,25.4,4.3,250,71.8,23.7,4.5,301,73.3,22.1,4.6,521,100,0,0,562,65.6,28.6,5.8,450,61.6,31,7.4,{CDF3455B-EEEF-4254-A6F5-C44752312D5E},
-84.119602000738709,33.708089000522669,1064,6444068,644,DeKalb County,4068,Stoneview Elementary School,E,PK-05,2629 Huber St,Lithonia,GA,30058-7656,678.676.3202,722,51.1,39.8,9.1,744,49.6,36.4,14,746,47,39.1,13.9,746,100,0,0,819,49.8,36.7,13.5,895,44.9,40.9,14.3,{988058B1-FD92-438A-BCF0-885180D80B39},
-84.13585599974526,33.7458850005576,1065,6445064,644,DeKalb County,5064,Redan Elementary School,E,PK-05,1914 Stone Mountain Lithonia Rd,Lithonia,GA,30058-5315,678.676.3502,540,57.2,35.3,7.5,534,63.7,29.4,6.9,522,62.1,29.1,8.8,484,100,0,0,487,45.2,39.2,15.6,516,48.6,37.4,14.1,{E5B8813F-A8CA-47AB-877C-B28564CCA076},
-84.144777999801306,33.763685000630112,1066,6440293,644,DeKalb County,0293,Shadow Rock Elementary School,E,PK-05,1040 King Way Dr,Lithonia,GA,30058-6114,678.676.3902,670,58.5,31.9,9.6,610,61.2,30.1,8.7,638,53.4,36.5,10.1,624,100,0,0,637,46.8,37.3,16,641,45.5,39,15.5,{E31860F6-4E4E-468F-979E-00A8C85097FB},
-84.120371000844784,33.773268000057371,1067,6440190,644,DeKalb County,0190,Pine Ridge Elementary School,E,PK-05,750 Pine Ridge Dr,Stone Mountain,GA,30087-4630,678.676.3402,532,60.5,33.1,6.4,496,62.7,30.4,6.9,490,62.3,30.3,7.4,553,100,0,0,570,57.5,32.4,10.1,595,48.8,41.1,10.2,{DB6F84C4-CD32-4090-A312-5DBEA2F02637},
-84.11406200020086,33.760759999957827,1068,6440108,644,DeKalb County,0108,Princeton Elementary School,E,PK-05,1301 S Deshon Rd,Lithonia,GA,30058-6032,678.875.3002,1002,58.6,35.6,5.9,874,64.3,29.8,5.9,875,58.6,35.2,6.2,919,100,0,0,902,56.9,34.6,8.5,879,57.5,35,7.4,{6B5D6716-3961-40EC-9D2F-2BA0D7295FB8},
-84.111327000207751,33.788075999858023,1069,6440102,644,DeKalb County,0102,Wynbrooke Elementary School,E,PK-05,440 Wicksbury Way,Stone Mountain,GA,30087-4769,678.676.5002,912,77,20.8,2.2,925,82.8,16.2,1,873,70.3,27.2,2.5,802,100,0,0,725,74.4,23.1,2.5,751,70.7,25.5,3.8,{A8AC3DFB-36E3-45DF-9D57-A6D489DCA3FC},
-84.079738999446761,33.759815000351331,1070,6443065,644,DeKalb County,3065,Rock Chapel Elementary School,E,PK-05,1130 Rock Chapel Rd,Lithonia,GA,30058-5886,678.676.3802,385,64.4,29.3,6.3,489,66.6,28.3,5.1,462,67.2,27.2,5.6,467,100,0,0,472,54.8,36,9.2,494,54.6,34.3,11.1,{E06497E8-3269-416F-98B4-D648B3F49365},
-84.050068999302695,33.775455999861045,1071,6671016,667,Gwinnett County,1016,Anderson-Livsey Elementary School,E,PK-05,4521 Centerville Hwy,Snellville,GA,30039-6717,678.344.2082,762,63.7,32,4.2,696,66.8,29.1,4.1,741,58,36.2,5.8,753,63.2,31.1,5.7,813,60.6,33.6,5.9,821,58,33.8,8.2,{9D5231CF-265F-49D8-89F9-8ACD69337440},
-84.067810999544363,33.802944000496176,1072,6670282,667,Gwinnett County,0282,Annistown Elementary School,E,PK-05,3150 Spain Rd,Snellville,GA,30039-8501,770.979.2950,610,66.1,30.7,3.2,516,68.1,28.3,3.6,525,57.5,36.1,6.4,547,57.8,35.6,6.6,596,58.2,37.2,4.6,640,63,31.9,5.1,{81B89E82-3F8D-45F2-B08A-B1D4A48A8454},
-84.053148999915706,33.793647999856205,1073,6670398,667,Gwinnett County,0398,Partee Elementary School,E,PK-05,4350 Campbell Rd,Snellville,GA,30039-6922,770.982.6920,494,65.4,31.6,3,578,77.8,20.1,2.1,605,66.7,29.7,3.5,653,70.7,26.4,2.9,706,70.9,25.2,3.9,745,68.4,26.7,4.8,{B70DB38A-13E8-4824-955F-2303D0ACE0A8},
-83.985483000066438,33.614844999544339,1074,7220102,722,Rockdale County,0102,Peek's Chapel Elementary,E,PK-05,2800 Avalon Pkwy,Conyers,GA,30013-6396,770.761.1842,608,74,23,3,588,75.6,21.5,3,593,73,23.8,3.1,569,70.8,26,3.2,614,67.8,28.6,3.5,613,55.9,36.5,7.6,{13D1E188-DBD3-426E-A4B0-8B0C8D6AB0F1},
-83.973745999766379,33.571935000415507,1075,7070298,707,Newton County,0298,West Newton Elementary School,E,PK-05,13387 Brown Bridge Rd,Covington,GA,30016-4116,770.385.6472,656,61.6,30.7,7.7,639,63.4,31.9,4.7,649,57.9,34.3,7.8,719,56.7,35.3,7.9,667,61.9,33,5.1,680,60.7,31.6,7.8,{02A0A416-C536-4C52-B0B5-26B9F5C48DD4},
-83.991763999763236,33.632597000381615,1076,7222050,722,Rockdale County,2050,Flat Shoals Elementary School,E,PK-05,1455 Flat Shoals Rd SE,Conyers,GA,30013-1801,770.483.5136,669,68,28.9,3.1,699,70,26.8,3.2,675,68.2,27.5,4.3,641,62.9,33.3,3.8,713,61.6,32.7,5.7,714,60.3,32.7,7,{F7E7B765-FC3A-4D72-80F7-0B7201248BFD},
-84.014765999506523,33.668643000012757,1077,7222052,722,Rockdale County,2052,Pine Street Elementary School,E,PK-05,960 Pine St NE,Conyers,GA,30012-4504,770.483.8713,538,62.8,32,5.2,555,67.8,28,4.2,557,57.5,36.1,6.4,568,57,36.8,6.1,608,60.1,32.8,7.2,616,60.3,34.6,5.1,{8BCC33B0-F07F-4315-96CC-50ADE6529E68},
-84.0042520002104,33.666979999656256,1078,7220110,722,Rockdale County,0110,Hicks Elementary School,E,PK-05,1300 Pine Log Rd NE,Conyers,GA,30012-4701,770.483.4410,757,60.7,34,5.3,817,62.9,32.9,4.2,812,62.1,34.4,3.5,882,66.6,29.7,3.7,956,60.8,33.9,5.3,861,57.9,36.1,6,{B2F78CE1-885D-4EB4-90F7-CE6E767184FC},
-83.938207000050923,33.564377000469577,1079,7070111,707,Newton County,0111,South Salem Elementary School,E,PK-05,5335 Salem Rd,Covington,GA,30016-7919,770.787.1330,789,57.9,37,5.1,853,57.9,35.8,6.3,838,53.7,38.1,8.2,867,48.7,43.6,7.7,838,50.9,41.9,7.2,821,54.5,39,6.5,{5B486238-B635-4C3C-92A3-60E378926F36},
-83.93784500044535,33.609623000097756,1080,7070124,707,Newton County,0124,Fairview Elementary,E,PK-05,3325 Fairview Rd,Covington,GA,30016-1127,770.784.2959,,,,,457,62.5,31.1,6.4,438,55.2,39,5.8,427,54.9,39.6,5.4,441,62.9,31.5,5.6,444,57.5,38.4,4.1,{6158FC82-379E-4348-B192-695A04969B9F},
-83.929240000056978,33.592472000408591,1081,7070115,707,Newton County,0115,Live Oak Elementary,E,PK-05,500 Kirkland Rd,Covington,GA,30016-3315,678.625.6654,989,60,34.6,5.3,849,66.4,29.2,4.3,861,59.8,36.4,3.8,942,60.5,33.1,6.4,979,59.8,34.4,5.8,1020,62,31.4,6.6,{42C46736-4D81-477F-862D-43DBD6090A5E},
-83.899110999335363,33.585921000476112,1082,7075050,707,Newton County,5050,Porterdale Elementary School,E,PK-05,45 Ram Dr,Covington,GA,30014-1958,770.784.2928,448,57.3,35.8,6.8,414,59.6,33.1,7.3,418,60.5,33.9,5.6,412,60.6,32.9,6.6,428,58.5,32,9.5,421,50.5,38.2,11.3,{BD244134-7518-4308-890D-3010DC1AD7C4},
-84.007364000547128,33.721958999841924,1083,7225050,722,Rockdale County,5050,House Elementary School,E,PK-05,2930 Highway 20 NE,Conyers,GA,30012-2223,770.483.9504,596,61.1,35,4,597,65.9,31.6,2.5,624,59.7,36.7,3.6,644,57.3,39.1,3.6,652,54.2,40,5.8,671,63.3,33.1,3.6,{802459CE-D9FA-4CA4-AFEC-C7BC23DEF48F},
-83.962102000103101,33.693238000386238,1084,7220289,722,Rockdale County,0289,Hightower Trail Elementary School,E,PK-05,2510 Highway 138 NE,Conyers,GA,30013-1102,770.388.0751,716,57.4,36.6,6,652,63.9,31.7,4.4,660,51.1,40.2,8.7,670,61.6,35.5,2.9,666,63.9,31.6,4.4,639,60.6,34.6,4.8,{1B597123-3D32-41C9-9888-803E038BF950},
-84.009445999608175,33.809133999865523,1085,6670287,667,Gwinnett County,0287,Norton Elementary School,E,PK-05,3050 Xavier Ray Ct,Snellville,GA,30039-5232,770.985.1933,1110,69.8,26.9,3.3,1055,74.4,22.8,2.8,1054,65.9,29.4,4.6,1118,65.7,28.9,5.4,1129,61.4,33.4,5.2,1142,61.9,32.2,5.9,{944163F3-E907-4BB9-A7C9-90086F051C9B},
-83.922341000175038,33.7726999999283,1086,7470108,747,Walton County,0108,Sharon Elementary School,E,PK-05,2700 White Rd,Loganville,GA,30052-3301,678.684.2850,765,63,31.7,5.3,742,68.6,27.3,4,724,63.6,32,4.4,740,63,31.7,5.3,746,56.7,38.8,4.6,758,49.6,43.5,6.9,{E3DAAD58-6B8D-41B8-93AF-66D32C7CC594},
-84.139591000582882,33.871868000007176,1087,6670382,667,Gwinnett County,0382,Arcado Elementary School,E,PK-05,5150 Arcado Rd SW,Lilburn,GA,30047-5110,770.925.2100,981,64.9,31.8,3.3,1042,72.2,24.6,3.2,1122,62.1,32.9,5,1155,67.3,29.1,3.5,1177,64,31.5,4.6,1184,63.8,31.3,4.9,{9A25C950-83B0-4CCB-8A4D-3733ED4D61EC},
-84.116318999608666,33.861397999530368,1088,6673550,667,Gwinnett County,3550,Camp Creek Elementary School,E,PK-05,958 Cole Rd SW,Lilburn,GA,30047-5422,770.921.1626,965,70.8,26.8,2.4,971,74.6,22.9,2.4,994,63.9,31.3,4.9,982,70.1,27.2,2.7,964,70,27.5,2.5,973,67.2,28.7,4.1,{08E18531-FCFD-464E-BC8C-5029F0A70DFA},
-84.115082999980302,33.840124000095955,1089,6672056,667,Gwinnett County,2056,Mountain Park Elementary School,E,PK-05,1500 Pounds Rd SW,Lilburn,GA,30047-6708,770.921.2224,566,63.5,33,3.6,585,70,25.5,4.5,569,60,34.9,5.1,593,63.3,29.6,7.1,589,56,36.5,7.5,591,56.9,36.9,6.2,{429796A8-D3FB-4CAF-BE34-EFEB2775E957},
-84.147355000457793,33.908119999764168,1090,6670285,667,Gwinnett County,0285,Hopkins Elementary School,E,PK-05,1315 Dickens Rd NW,Lilburn,GA,30047-3519,770.564.2661,1741,56.3,36,7.6,1716,63.8,30.6,5.6,1840,51.1,41,7.9,1918,53,38.1,8.9,1964,52.5,38.7,8.8,1304,57.7,36.2,6.1,{D3DCDC64-03E1-4458-98AA-747660C1BE49},
-84.129097999975173,33.917275000349555,1091,6670288,667,Gwinnett County,0288,Minor Elementary School,E,PK-05,4129 Shady Dr NW,Lilburn,GA,30047-2647,770.925.9543,1096,66.5,30.1,3.4,1091,70,26,4,1098,64.4,32,3.7,1136,63.8,32,4.2,1138,59.8,34.7,5.5,1086,60.5,33.8,5.7,{B014698D-B637-453E-AC69-EAB2313494C3},
-84.123163999624751,33.936435999623313,1092,6670205,667,Gwinnett County,0205,Corley Elementary School,E,PK-05,1331 Pleasant Hill Rd,Lawrenceville,GA,30044-3006,678.924.5330,1245,60.8,33.7,5.5,1318,63.9,30.5,5.6,1314,56.7,35.4,8,1372,57,35.1,8,1399,56.4,35.2,8.4,1267,58.1,35.7,6.2,{4732CB3E-EF92-449F-B0C7-3BCE56F964D8},
-84.100090000048425,33.885696999610389,1093,6670275,667,Gwinnett County,0275,Knight Elementary School,E,PK-05,401 N River Dr SW,Lilburn,GA,30047-3053,770.921.2400,738,69.6,28.1,2.3,780,67.7,29.8,2.5,729,58.2,36.2,5.5,744,63.3,32.8,3.9,776,59.4,35.3,5.3,789,59.3,34.2,6.5,{F3AFC7D8-EC28-41B7-8449-966BFEABCA60},
