OBJECTID,SECCLASS,NAME,TELEPHONE,ADDRESS,ADDRESS2,CITY,STATE,ZIP,ZIPP4,COUNTY,FIPS,DIRECTIONS,EMERGTITLE,EMERGTEL,EMERGEXT,CONTDATE,CONTHOW,GEODATE,GEOHOW,NAICSCODE,NAICSDESCR,GEOLINKID,X,Y,ST_VENDOR,ST_VERSION,GEOPREC,PHONELOC,QC_QA,STATE_ID,FDID,FRST_MBRS,EMS_MBRS,TOTALPERS,NUMTRKS,NUMABUL,TOTAL_VEHI,NBR_STA,OWNER,LEVEL_,TYPE,SPECIALTY,EMSLICENSE,EMERPHONE,FRST,PERM_ID,GNIS_ID,GlobalID,last_edited_date
1635,UNCLASSIFIED,FULTON COUNTY FIRE DEPARTMENT STATION 8,770-740-2411,3165 OLD ALABAMA ROAD, ,ALPHARETTA,GA,30022,5054,FULTON,13121,"LOCATED ON THE NORTH SIDE OF OLD ALABAMA RD, BETWEEN ANAHEIM DR AND HAYNES BRIDGE RD.", , , ,,PHONE,,MANUAL,922160,AMBULANCE AND FIRE SERVICE COMBINED,17162533,-84.266373,34.02117,NAVTEQ,2007Q2,ONENTITY,YES,TGS,6705, ,0,0,0,0,0,0,0, , , , , , ,Y, , ,{476C913D-0EFE-4163-B30A-0118CCD8B036},2015-12-30T22:07:46.000Z
1636,UNCLASSIFIED,MILTON FIRE DEPARTMENT STATION 41,770-740-2406,12670 ARNOLD MILL ROAD, ,ALPHARETTA,GA,30004,3701,FULTON,13121,NE SIDE OF ARNOLD MILL RD APPROX 0.07 MILES NW OF NEW PROVIDENCE RD, , , ,,PHONE,,MANUAL,922160,AMBULANCE AND FIRE SERVICE COMBINED,127175009,-84.362318,34.090915,NAVTEQ,2007Q2,ONENTITY,YES,TGS,6708, ,0,0,0,0,0,0,0, , , , , , ,Y, , ,{1355485D-C5E8-4344-A3CA-95C9493B5E41},2015-12-30T22:07:46.000Z
1637,UNCLASSIFIED,ATLANTA FIRE AND RESCUE STATION 26,404-853-7000,2970 HOWELL MILL ROAD NORTHWEST, ,ATLANTA,GA,30327,1656,FULTON,13121,LOCATED ON THE WEST CORNER OF MOORES MILL RD NW AND HOWELL MILL RD NW., , , ,,PHONE,,MANUAL,922160,FIRE AND RESCUE SERVICE,22689505,-84.420344,33.837246,NAVTEQ,2007Q2,ONENTITY,NO,TGS,6716, ,0,0,0,0,0,0,0, , , , , , ,Y, , ,{1419320C-2CD1-4F23-878C-9B7FDFBE5573},2015-12-30T22:07:46.000Z
1638,UNCLASSIFIED,METROATLANTA AMBULANCE SERVICE,770-693-8480,2284 OLD CONCORD ROAD,SUITE C,SMYRNA,GA,30082,1541,COBB,13067,LESS THEN .1 MILES SOUTH FROM THE INTERSECTION OF SOUTH COBB DR SE AND OLD CONCORD RD SE ON THE WEST SIDE OF OLD CONCORD RD SE., , , ,,PHONE,,MANUAL,621910,"AMBULANCE SERVICES, AIR OR GROUND",22676160,-84.540265,33.896563,NAVTEQ,2007Q2,BLOCKFACE,NO,TGS,0, ,0,0,0,0,0,0,0, , , , , , ,N, , ,{75F70AF1-CAA3-449D-9F06-C486D3AAEB50},2015-12-30T22:07:46.000Z
1639,UNCLASSIFIED,GWINNETT COUNTY FIRE AND EMERGENCY SERVICES STATION 23,678-518-4800,4355 STEVE REYNOLDS BOULEVARD NORTHWEST, ,NORCROSS,GA,30093,3362,GWINNETT,13135,"LOCATED W SIDE OF STEVE REYNOLDS BLVD NW, .04 MILE S OF WINDWARD LN NW.", , , ,,PHONE,,MANUAL,922160,AMBULANCE AND FIRE SERVICE COMBINED,127188065,-84.147637,33.924796,NAVTEQ,2007Q2,ONENTITY,NO,TGS,0, ,0,0,0,0,0,0,0, , , , , , ,Y, , ,{A1EB7173-E551-4AE1-813B-7C42673AF8FB},2015-12-30T22:07:46.000Z
1640,UNCLASSIFIED,CHEROKEE COUNTY FIRE AND EMERGENCY SERVICES STATION 8,770-479-1622,260 HICKORY ROAD, ,HOLLY SPRINGS,GA,30115,0,CHEROKEE,13057,ON SOUTH SIDE OF HICKORY RD AROUND .1 MILE EAST OF BIRCH ST., , , ,,PHONE,,MANUAL,922160,AMBULANCE AND FIRE SERVICE COMBINED,118804824,-84.497345,34.172817,NAVTEQ,2007Q2,ONENTITY,YES,TGS,6900, ,0,0,0,0,0,0,0, , , , , , ,Y, , ,{99569340-9954-4853-8F13-20A70118EE25},2015-12-30T22:07:46.000Z
1641,UNCLASSIFIED,CLAYTON COUNTY FIRE AND EMERGENCY SERVICES STATION 6,770-473-3806,10580 PANHANDLE ROAD, ,HAMPTON,GA,30228,3316,CLAYTON,13063,EAST SIDE OF PANHANDLE RD LESS THAN .1 MILE SOUTH OF TRAFALGAR WAY, , , ,,PHONE,,MANUAL,922160,AMBULANCE AND FIRE SERVICE COMBINED,104664078,-84.342475,33.46628,NAVTEQ,2007Q2,ONENTITY,YES,TGS,6833, ,0,0,0,0,0,0,0, , , , , , ,Y, , ,{48EE6FF0-1296-4398-8BC4-8CFF50340AE5},2015-12-30T22:07:46.000Z
1642,UNCLASSIFIED,CHEROKEE COUNTY FIRE AND EMERGENCY SERVICES STATION 6,770-479-1112,3396 LAND ROAD, ,CANTON,GA,30114,4763,CHEROKEE,13057,LOCATED ON THE WEST SIDE OF LOWER BURRIS RD LESS THAN .1 MILE SOUTH OF A DONALD RD, , , ,,PHONE,,MANUAL,922160,AMBULANCE AND FIRE SERVICE COMBINED,124520493,-84.488644,34.330015,NAVTEQ,2007Q2,ONENTITY,YES,TGS,6890,2809,0,0,15,0,0,0,1,LOCAL, ,MOSTLY VOLUNTEER, , , ,Y, , ,{AD745711-C05E-4ECB-AA9F-F29FA5FA7D29},2015-12-30T22:07:46.000Z
1643,UNCLASSIFIED,RURAL/METRO CORPORATION,678-473-1234,8320 GULLATT ROAD, ,PALMETTO,GA,30268,2401,FULTON,13121,"LOCATED ON THE NORTHEAST SIDE OF GULLATT RD, .3 MILES NORTHWEST OF CLECKLER RD.", , , ,,PHONE,,MANUAL,621910,"AMBULANCE SERVICES, AIR OR GROUND",22809724,-84.617646,33.531965,NAVTEQ,2007Q2,ONENTITY,NO,TGS,0, ,0,0,0,0,0,0,0, , , , , , ,N, , ,{401ECCDE-4FAA-4173-AE41-804CDB8BEAC5},2015-12-30T22:07:46.000Z
1644,UNCLASSIFIED,COBB COUNTY FIRE DEPARTMENT STATION 23,770-528-8000,3470 NEW MACLAND ROAD, ,POWDER SPRINGS,GA,30127,1927,COBB,13067,W SIDE OF NEW MACLAND RD ACROSS FROM CEDAR RIDGE RD SW, , , ,,PHONE,,MANUAL,922160,AMBULANCE AND FIRE SERVICE COMBINED,22686577,-84.675951,33.869344,NAVTEQ,2007Q2,ONENTITY,NO,TGS,6882, ,0,0,0,0,0,0,0, , , , , , ,Y, , ,{225DC5A4-A98C-4E51-B178-C00BC2D83118},2015-12-30T22:07:46.000Z
1645,UNCLASSIFIED,GWINNETT COUNTY FIRE AND EMERGENCY SERVICES STATION 6,678-518-4800,3890 JOHNSON DRIVE, ,SNELLVILLE,GA,30039,8446,GWINNETT,13135,"LOCATED NE SIDE OF JOHNSON DR SW, .03 MILE NW OF GA-124", , , ,,PHONE,,MANUAL,922160,AMBULANCE AND FIRE SERVICE COMBINED,22824500,-84.044861,33.7897,NAVTEQ,2007Q2,ONENTITY,NO,TGS,6674, ,0,0,0,0,0,0,0, , , , , , ,Y, , ,{0D1DAC16-A130-47B3-8133-6AB65989CF0E},2015-12-30T22:07:46.000Z
1646,UNCLASSIFIED,CITY OF WOODSTOCK FIRE DEPARTMENT STATION 24,770-926-2995,105 WIGLEY ROAD, ,WOODSTOCK,GA,30188,4523,CHEROKEE,13057,SOUTHEAST SIDE OF WIGLEY RD LESS THAN .1 MILE SW OF GA-92, , , ,,PHONE,,MANUAL,922160,AMBULANCE AND FIRE SERVICE COMBINED,124520397,-84.452431,34.080279,NAVTEQ,2007Q2,ONENTITY,YES,TGS,6904, ,0,0,0,0,0,0,0, , , , , , ,Y, , ,{0D1AEBB0-5708-4A7F-A119-94D7C2992269},2015-12-30T22:07:46.000Z
1647,UNCLASSIFIED,GWINNETT COUNTY FIRE AND EMERGENCY SERVICES STATION 16,678-518-4800,195 DACULA ROAD, ,DACULA,GA,30019,2144,GWINNETT,13135,"LOCATED NE SIDE OF DACULA RD NE, .03 MILE NW OF BROAD ST NE.", , , ,,PHONE,,MANUAL,922160,AMBULANCE AND FIRE SERVICE COMBINED,127188023,-83.898623,33.993306,NAVTEQ,2007Q2,ONENTITY,NO,TGS,6670, ,0,0,0,0,0,0,0, , , , , , ,Y, , ,{6948F97F-DC96-4124-85E0-4F4024AE2739},2015-12-30T22:07:46.000Z
1648,UNCLASSIFIED,CLAYTON COUNTY FIRE AND EMERGENCY SERVICES STATION 9,770-473-7833,4320 OLD DIXIE HIGHWAY, ,HAPEVILLE,GA,30354,4014,CLAYTON,13063,SOUTHEAST SIDE OF THE INTERSECTION OF EVANS ST AND OLD DIXIE HWY., , , ,,PHONE,,MANUAL,922160,AMBULANCE AND FIRE SERVICE COMBINED,133515529,-84.39023,33.636744,NAVTEQ,2007Q2,ONENTITY,NO,TGS,6848, ,0,0,0,0,0,0,0, , , , , , ,Y, , ,{3A406DA9-413B-45CC-8432-8E180E6608BA},2015-12-30T22:07:46.000Z
1649,UNCLASSIFIED,ATLANTA FIRE AND RESCUE STATION 1,404-853-7000,71 ELLIOTT STREET SOUTHWEST, ,ATLANTA,GA,30313,1301,FULTON,13121,LOCATED ON THE NORTHWEST CORNER OF CHAPEL ST SW AND ELLIOTT ST SW., , , ,,PHONE,,MANUAL,922160,FIRE AND RESCUE SERVICE,22698904,-84.398236,33.752709,NAVTEQ,2007Q2,ONENTITY,NO,TGS,6763, ,0,0,0,0,0,0,0, , , , , , ,Y, , ,{9D73EE86-476D-42B2-A54D-DF28381D04B3},2015-12-30T22:07:46.000Z
1650,UNCLASSIFIED,SMYRNA FIRE DEPARTMENT STATION 3,770-434-6667,2825 PARK ROAD, ,SMYRNA,GA,30080,2655,COBB,13067,E SIDE OF PARK RD APPROX 0.04 MILES N OF SPRING RD SE, , , ,,PHONE,,MANUAL,922160,AMBULANCE AND FIRE SERVICE COMBINED,22653862,-84.483981,33.885024,NAVTEQ,2007Q2,ONENTITY,NO,TGS,6873, ,0,0,0,0,0,0,0, , , , , , ,Y, , ,{E24765AC-13E0-444F-ABE1-816F39ADC0C2},2015-12-30T22:07:46.000Z
1651,UNCLASSIFIED,DEKALB COUNTY FIRE RESCUE STATION 3,678-406-7731,24 NORTH CLARENDON AVENUE, ,AVONDALE ESTATES,GA,30002,1150,DEKALB,13089,LOCATED ON THE WEST SIDE OF N CLARENDON AVE BETWEEN POTTER AVE AND LAREDO DR, , , ,,PHONE,,MANUAL,922160,FIRE AND RESCUE SERVICE,22740231,-84.267282,33.777154,NAVTEQ,2007Q2,ONENTITY,NO,TGS,6826, ,0,0,0,0,0,0,0, , , , , , ,Y, , ,{50A819C8-EE18-46CC-A707-1976E0B5AA4C},2015-12-30T22:07:46.000Z
1652,UNCLASSIFIED,DEKALB COUNTY DEPARTMENT OF FIRE AND RESCUE SERVICES STATION 24,678-406-7750,4154 REDAN ROAD, ,STONE MOUNTAIN,GA,30083,5038,DEKALB,13089,"LOCATED ON THE NORTHEAST SIDE OF REDAN RD, .1 MILES SOUTHEAST OF S INDIAN CREEK DR.", , , ,,PHONE,,MANUAL,922160,FIRE AND RESCUE SERVICE,127189387,-84.220472,33.76351,NAVTEQ,2007Q2,ONENTITY,NO,TGS,6820, ,0,0,0,0,0,0,0, , , , , , ,Y, , ,{8C60ADC6-939E-44BE-828B-BC71DD92D995},2015-12-30T22:07:46.000Z
1653,UNCLASSIFIED,ELITE EMERGENCY MEDICAL SERVICES,770-944-7445,4760 AUSTELL ROAD,SUITE 7,AUSTELL,GA,30106,2007,COBB,13067,ON THE WEST SIDE OF AUSTELL ROAD IN BETWEEN STATLLION PKY SW AND ROBERTA CIR EXT SW, , , ,,PHONE,,MANUAL,621910,"AMBULANCE SERVICES, AIR OR GROUND",133513025,-84.611568,33.837997,NAVTEQ,2007Q2,ONENTITY,YES,TGS,0, ,0,0,0,0,0,0,0, , , , , , ,N, , ,{AA1E9AA6-19CC-4CE6-BE64-C56F75A391F0},2015-12-30T22:07:46.000Z
1654,UNCLASSIFIED,MARIETTA FIRE DEPARTMENT STATION 2,770-794-5450,149 DODD STREET, ,MARIETTA,GA,30060,2459,COBB,13067,NE CORNER OF DODD ST AND TRADE CENTER PKY SE, , , ,,PHONE,,MANUAL,922160,AMBULANCE AND FIRE SERVICE COMBINED,22675140,-84.523631,33.948292,NAVTEQ,2007Q2,ONENTITY,NO,TGS,6866, ,0,0,0,0,0,0,0, , , , , , ,Y, , ,{752DE2C6-99BB-402A-91C8-D14CEE8038D7},2015-12-30T22:07:46.000Z
1655,UNCLASSIFIED,HENRY COUNTY FIRE DEPARTMENT STATION 3,770-288-6600,3030 STATE HIGHWAY 42, ,STOCKBRIDGE,GA,30281,0,HENRY,13151,0.21 MILES NORTH OF EAST LAKE PARKWAY ON THE EAST SIDE OF STATE HIGHWAY 42, , , ,,PHONE,,MANUAL,922160,AMBULANCE AND FIRE SERVICE COMBINED,22809999,-84.191824,33.520925,NAVTEQ,2007Q2,ONENTITY,NO,TGS,6661, ,0,0,0,0,0,0,0, , , , , , ,Y, , ,{61EEE770-D73A-452C-8DC2-DA66664DB23B},2015-12-30T22:07:46.000Z
1656,UNCLASSIFIED,ATLANTA FIRE AND RESCUE STATION 15,404-853-7000,170 10TH STREET NORTHEAST, ,ATLANTA,GA,30309,4051,FULTON,13121,"LOCATED ON THE NORTH SIDE OF 10 ST SE, LESS THAN .1 MILES WEST OF PIEDMONT AVE NE.", , , ,,PHONE,,MANUAL,922160,FIRE AND RESCUE SERVICE,17016272,-84.381843,33.781902,NAVTEQ,2007Q2,ONENTITY,NO,TGS,6695, ,0,0,0,0,0,0,0, , , , , , ,Y, , ,{9F7B90FD-DF11-45AB-BD84-D8B9EDC4B50F},2015-12-30T22:07:46.000Z
1657,UNCLASSIFIED,MOUNTAIN PARK FIRE DEPARTMENT,770-998-3533,112 LAKESHORE DRIVE, ,ROSWELL,GA,30075,1120,FULTON,13121,NE SIDE OF LAKESHORE DR BETWEEN CEDAR ST AND MAPLE ST, , , ,,PHONE,,MANUAL,922160,AMBULANCE AND FIRE SERVICE COMBINED,22678714,-84.415776,34.082884,NAVTEQ,2007Q2,ONENTITY,YES,TGS,6771, ,0,0,0,0,0,0,0, , , , , , ,Y, , ,{0E29AD28-A914-4CAF-8EA5-2F21CA674170},2015-12-30T22:07:46.000Z
1658,UNCLASSIFIED,CLAYTON COUNTY FIRE AND EMERGENCY SERVICES STATION 14,770-473-7833,4610 SOUTHPARK BOULEVARD, ,ELLENWOOD,GA,30294,3548,CLAYTON,13063,FROM THE INTERSECTION OF ANVIL BLOCK RD AND SOUTHPARK BLVD TRAVEL SOUTH ON SOUTHPARK BLVD .40 MILE ON THE EAST SIDE OF SOUTHPARK BLVD., , , ,,PHONE,,MANUAL,922160,AMBULANCE AND FIRE SERVICE COMBINED,22717420,-84.293514,33.630685,NAVTEQ,2007Q2,BLOCKFACE,NO,TGS,0, ,0,0,0,0,0,0,0, , , , , , ,Y, , ,{4FE28C12-CBD2-4A02-9823-47BA66E9EED4},2015-12-30T22:07:46.000Z
1659,UNCLASSIFIED,COBB COUNTY FIRE DEPARTMENT STATION 13,770-528-8000,4640 DALLAS HIGHWAY, ,MARIETTA,GA,30064,1518,COBB,13067,NW CORNER OF DALLAS HWY AND MIDWAY RD NW, , , ,,PHONE,,MANUAL,922160,AMBULANCE AND FIRE SERVICE COMBINED,22817764,-84.686464,33.945116,NAVTEQ,2007Q2,ONENTITY,NO,TGS,6886, ,0,0,0,0,0,0,0, , , , , , ,Y, , ,{C7B951E4-6998-46B3-9969-285A629BA96F},2015-12-30T22:07:46.000Z
1660,UNCLASSIFIED,METROATLANTA AMBULANCE SERVICE,770-693-8480,3949 SOUTH COBB DRIVE, ,SMYRNA,GA,30080,6342,COBB,13067,0.20 MILES FROM THE INTERSECTION OF KING SPRINGS RD SE AND SOUTH COBB DR SE ON THE NORTHEAST SIDE OF S COBB DR SE., , , ,,PHONE,,MANUAL,621910,"AMBULANCE SERVICES, AIR OR GROUND",133502870,-84.513701,33.856119,NAVTEQ,2007Q2,ONENTITY,NO,TGS,0, ,0,0,0,0,0,0,0, , , , , , ,N, , ,{9B3C0797-F4F8-4CDC-8F7A-ECEE245E6E23},2015-12-30T22:07:46.000Z
1661,UNCLASSIFIED,ATLANTA FIRE AND RESCUE STATION 9,404-505-3113,3501 MARTIN LUTHER KING JUNIOR DRIVE SOUTHWEST, ,ATLANTA,GA,30331,4006,FULTON,13121,NE SIDE OF MARTIN LUTHER KING JR DR SW BETWEEN DELMAR LN NW AND NATHAN RD SW, , , ,,PHONE,,MANUAL,922160,FIRE AND RESCUE SERVICE,22697950,-84.502203,33.757644,NAVTEQ,2007Q2,ONENTITY,YES,TGS,6738, ,0,0,0,0,0,0,0, , , , , , ,Y, , ,{0A116906-4753-4036-9758-FCF82B76335C},2015-12-30T22:07:46.000Z
1662,UNCLASSIFIED,COBB COUNTY FIRE DEPARTMENT STATION 22,770-499-4494,4700 AUSTELL ROAD, ,AUSTELL,GA,30106,2004,COBB,13067,W SIDE AUSTELL RD SW BETWEEN SEAYES RD SW AND STALLION PKY SW, , , ,,PHONE,,MANUAL,922160,AMBULANCE AND FIRE SERVICE COMBINED,127202757,-84.611084,33.840055,NAVTEQ,2007Q2,ONENTITY,YES,TGS,6879, ,0,0,0,0,0,0,0, , , , , , ,Y, , ,{C1AE84ED-0659-4899-9354-D3BDAE00D269},2015-12-30T22:07:46.000Z
1663,UNCLASSIFIED,COBB COUNTY FIRE DEPARTMENT STATION 7,770-528-8000,810 HURT ROAD, ,AUSTELL,GA,30106,1446,COBB,13067,NW CORNER OF HURT RD AND HICKS RD SW, , , ,,PHONE,,MANUAL,922160,AMBULANCE AND FIRE SERVICE COMBINED,22687025,-84.577472,33.865153,NAVTEQ,2007Q2,ONENTITY,NO,TGS,6878, ,0,0,0,0,0,0,0, , , , , , ,Y, , ,{05F2E7F1-97D2-4536-A697-98951FAF26C9},2015-12-30T22:07:46.000Z
1664,UNCLASSIFIED,MCDONOUGH FIRE DEPARTMENT STATION - HEADQUARTERS,770-957-1333,51 KEYS FERRY STREET, ,MCDONOUGH,GA,30253,3215,HENRY,13151,"LOCATED ON THE NORTH SIDE OF KEYS FERRY STREET, BETWEEN HAZELHURST STREET AND CLEVELAND STREET.", , , ,,PHONE,,MANUAL,922160,AMBULANCE AND FIRE SERVICE COMBINED,104545507,-84.145337,33.44684,NAVTEQ,2007Q2,ONENTITY,YES,TGS,6665, ,0,0,0,0,0,0,0, , , , , , ,Y, , ,{E35FB507-433E-41A9-84F2-7BAFC5DCC9FC},2015-12-30T22:07:46.000Z
1665,UNCLASSIFIED,GWINNETT COUNTY FIRE ACADEMY,770-614-2101,3608 BRASELTON HIGHWAY, ,DACULA,GA,30019,1067,GWINNETT,13135,"LOCATED N SIDE OF BRASELTON HWY, BETWEEN JIM MOORE RD NE AND ENCLAVE MILL CT NE.", , , ,,PHONE,,MANUAL,611519,FIRE FIGHTER TRAINING SCHOOLS,111705982,-83.906171,34.069326,NAVTEQ,2007Q2,ONENTITY,YES,TGS,6690, ,0,0,0,0,0,0,0, , , , , , ,Y, , ,{86B29E56-E2F7-45E4-B4C6-64FD6D771B92},2015-12-30T22:07:46.000Z
