OBJECTID,GEOID10,County,Area_Name,Total_Population,Total_Population_MOE_2016,Planning_Region,AcresLand,AcresWater,AcresTotal,SqMi_Land,SqMi_Water,SqMi_Total,TRACTCE10,CountyName,CHANGE_WORKERS_2002_07,CHG_WRKRS_AGE_29_YNGR_2002_07,CHG_WRKRS_AGE_30_54_2002_07,CHG_WRKRS_AGE_55_OLDR_2002_07,CHG_WRKRS_1250_LESS_2002_07,CHG_WRKRS_1251_3333_2002_07,CHG_WRKRS_3333_MORE_2002_07,CHG_PCT_WRKRS_29_YNGR_2002_07,CHG_PCT_WRKRS_30_54_2002_07,CHG_PCT_WRKRS_55_OLDR_2002_07,CHG_PCT_WRKRS_1250_LESS_2002_07,CHG_PCT_WRKRS_1251_3333_2002_07,CHG_PCT_WRKRS_3333_MORE_2002_07,CHANGE_WORKERS_2007_10,CHG_WRKRS_AGE_29_YNGR_2007_10,CHG_WRKRS_AGE_30_54_2007_10,CHG_WRKRS_AGE_55_OLDR_2007_10,CHG_WRKRS_1250_LESS_2007_10,CHG_WRKRS_1251_3333_2007_10,CHG_WRKRS_3333_MORE_2007_10,CHG_PCT_WRKRS_29_YNGR_2007_10,CHG_PCT_WRKRS_30_54_2007_10,CHG_PCT_WRKRS_55_OLDR_2007_10,CHG_PCT_WRKRS_1250_LESS_2007_10,CHG_PCT_WRKRS_1251_3333_2007_10,CHG_PCT_WRKRS_3333_MORE_2007_10,CHANGE_WORKERS_2010_15,CHG_WRKRS_AGE_29_YNGR_2010_15,CHG_WRKRS_AGE_30_54_2010_15,CHG_WRKRS_AGE_55_OLDR_2010_15,CHG_WRKRS_1250_LESS_2010_15,CHG_WRKRS_1251_3333_2010_15,CHG_WRKRS_3333_MORE_2010_15,CHG_PCT_WRKRS_29_YNGR_2010_15,CHG_PCT_WRKRS_30_54_2010_15,CHG_PCT_WRKRS_55_OLDR_2010_15,CHG_PCT_WRKRS_1250_LESS_2010_15,CHG_PCT_WRKRS_1251_3333_2010_15,CHG_PCT_WRKRS_3333_MORE_2010_15,CHANGE_WORKERS_2002_15,CHG_WRKRS_AGE_29_YNGR_2002_15,CHG_WRKRS_AGE_30_54_2002_15,CHG_WRKRS_AGE_55_OLDR_2002_15,CHG_WRKRS_1250_LESS_2002_15,CHG_WRKRS_1251_3333_2002_15,CHG_WRKRS_3333_MORE_2002_15,CHG_PCT_WRKRS_29_YNGR_2002_15,CHG_PCT_WRKRS_30_54_2002_15,CHG_PCT_WRKRS_55_OLDR_2002_15,CHG_PCT_WRKRS_1250_LESS_2002_15,CHG_PCT_WRKRS_1251_3333_2002_15,CHG_PCT_WRKRS_3333_MORE_2002_15,GlobalID,last_edited_date
475,13121001201,13121,"Census Tract 12.01, Fulton County",3736,291,ARC 10,140.21000671,0,140.21000671,0.219078,0,0.219078,001201,Fulton,-4,-96,46,46,-89,-153,238,-5.30000019,2.70000005,2.5999999,-4.9000001,-8.5,13.39999962,402,58,287,57,-14,2,414,-3.20000005,1.89999998,1.29999995,-3,-4.69999981,7.69999981,-86,9,-165,70,20,-44,-62,1.60000002,-5.30000019,3.70000005,1.39999998,-1.20000005,-0.1,312,-29,168,173,-83,-195,590,-6.9000001,-0.60000002,7.5,-6.5999999,-14.39999962,21,{A62A4728-1F39-40EA-A244-348231163DE7},
476,13121001202,13121,"Census Tract 12.02, Fulton County",4119,375,ARC 10,118.91100311,0,118.91100311,0.185798,0,0.185798,001202,Fulton,-36,-78,23,19,-50,-61,75,-5.4000001,3.70000005,1.79999995,-3.70000005,-4.0999999,7.9000001,304,50,193,61,21,-1,284,-3.20000005,0.60000002,2.5999999,-1.10000002,-5.80000019,6.9000001,939,245,624,70,63,53,823,-1.10000002,2,-0.89999998,-1.79999995,-6.4000001,8.19999981,1207,217,840,150,34,-9,1182,-9.69999981,6.19999981,3.4000001,-6.5999999,-16.29999924,22.89999962,{E93B4967-317E-4832-8B1F-E21D802D13FE},
477,13121009102,13121,"Census Tract 91.02, Fulton County",3169,389,ARC 10,388.4460144,9.30006027,397.7460022,0.606947,0.0145313,0.62147802,009102,Fulton,221,43,132,46,-43,-14,278,-2.70000005,0.89999998,1.79999995,-6.0999999,-6.19999981,12.19999981,44,8,12,24,13,-36,67,-0.5,-0.80000001,1.29999995,0.40000001,-3.20000005,2.79999995,315,-9,234,90,-22,109,228,-6.4000001,3.5,2.79999995,-3.9000001,1.5,2.29999995,580,42,378,160,-52,59,573,-9.5,3.70000005,5.9000001,-9.5,-7.80000019,17.29999924,{6A2E6B2F-B886-44A2-B170-A0D84877211F},
478,13121010108,13121,"Census Tract 101.08, Fulton County",3451,302,ARC 10,1227.65002441,21.46929932,1249.11999512,1.91820002,0.0335458,1.95175004,010108,Fulton,104,9,9,86,-17,26,95,-0.69999999,-3.0999999,3.79999995,-2,0.2,1.79999995,-194,-104,-99,9,-30,-58,-106,-4.19999981,0.89999998,3.29999995,0.1,-1.10000002,1,69,-18,-9,96,-43,-15,127,-1.79999995,-3.0999999,4.80000019,-3.29999995,-1.79999995,5.0999999,-21,-113,-99,191,-90,-47,116,-6.69999981,-5.30000019,12,-5.30000019,-2.5999999,7.9000001,{A8C1CB32-2B89-44B8-ABA6-0F85437F3280},
479,13121007500,13121,"Census Tract 75, Fulton County",3005,339,ARC 10,814.36700439,0.56265903,814.92999268,1.27244997,0.00087916,1.27332997,007500,Fulton,-39,50,-132,43,-3,-91,55,5.0999999,-9.19999981,4.19999981,0.80000001,-5.9000001,5,-106,-82,-8,-16,-116,-21,31,-4.80000019,4.4000001,0.40000001,-7.5,3,4.5,166,54,102,10,57,82,27,1.10000002,0.69999999,-1.79999995,1.10000002,-0.5,-0.5,21,22,-38,37,-62,-30,113,1.39999998,-4.0999999,2.70000005,-5.5999999,-3.4000001,9,{41476E0F-2FB6-4130-BA8F-FD1048E5FE45},
480,13121008101,13121,"Census Tract 81.01, Fulton County",1219,180,ARC 10,223.15499878,0,223.15499878,0.34867999,0,0.34867999,008101,Fulton,-92,-25,-47,-20,-55,-49,12,-0.80000001,0.60000002,0.2,-5.4000001,-0.2,5.5999999,-132,-41,-79,-12,-46,-67,-19,-3.4000001,-1.89999998,5.30000019,-3.0999999,0.40000001,2.70000005,77,54,39,-16,40,20,17,9.5,-0.5,-9,5.19999981,-4.9000001,-0.30000001,-147,-12,-87,-48,-61,-96,10,5.30000019,-1.70000005,-3.5999999,-3.20000005,-4.69999981,7.9000001,{699F6732-E259-4B9E-96B5-258B66685CCA},
481,13121006000,13121,"Census Tract 60, Fulton County",3401,436,ARC 10,385.6499939,0,385.6499939,0.60257798,0,0.60257798,006000,Fulton,-294,-25,-266,-3,-153,-209,68,2.79999995,-5.69999981,2.9000001,-3.5,-3.4000001,6.9000001,-393,-121,-210,-62,-152,-210,-31,-2.20000005,1.29999995,0.89999998,-2.79999995,-1,3.70000005,274,98,127,49,65,113,96,2.70000005,-2.5,-0.2,-1,-1.79999995,2.79999995,-413,-48,-349,-16,-240,-306,133,3.29999995,-6.80000019,3.5999999,-7.30000019,-6.19999981,13.5,{DEBE439C-59D8-4B61-89C1-A8316C6B6646},
482,13121000700,13121,"Census Tract 7, Fulton County",2969,186,ARC 10,431.45300293,0,431.45300293,0.67414498,0,0.67414498,000700,Fulton,208,46,116,46,52,22,134,-4.30000019,-0.69999999,5,0.80000001,-9.69999981,8.89999962,49,7,43,-1,15,27,7,-1.20000005,2,-0.80000001,0.5,1.39999998,-1.89999998,-58,-57,-11,10,-30,-80,52,-5.5,3.29999995,2.20000005,-2.29999995,-8.5,10.80000019,199,-4,148,55,37,-31,193,-11.10000038,4.5999999,6.4000001,-1,-16.89999962,17.89999962,{7E8602C2-CE2B-4AA3-82FB-B4C3A96C6EE2},
483,13121001002,13121,"Census Tract 10.02, Fulton County",7130,453,ARC 10,438.50799561,0,438.50799561,0.68516898,0,0.68516898,001002,Fulton,321,159,130,32,33,67,221,2.0999999,-3.20000005,1.10000002,-5.5999999,-4.0999999,9.69999981,331,-51,318,64,-45,-5,381,-12.39999962,9.80000019,2.5999999,-8.39999962,-7.19999981,15.60000038,-472,-70,-361,-41,-66,-99,-307,7,-7.4000001,0.40000001,1.70000005,1.89999998,-3.5999999,180,38,87,55,-78,-37,295,-3.29999995,-0.69999999,4,-12.30000019,-9.39999962,21.70000076,{1AA6CE4B-A333-4013-B222-9424EEE52B69},
484,13121011410,13121,"Census Tract 114.10, Fulton County",6678,585,ARC 10,1838.26000977,100.09799957,1938.35998535,2.87227988,0.15640301,3.0286901,011410,Fulton,105,-15,-112,232,53,-2,54,-1.29999995,-5.9000001,7.19999981,1.10000002,-1,-0.1,-320,-179,-127,-14,-150,-74,-96,-4.0999999,1.89999998,2.20000005,-3.20000005,0.40000001,2.9000001,112,-8,19,101,-24,-92,228,-1,-1.60000002,2.5999999,-1.5,-4.4000001,5.9000001,-103,-202,-220,319,-121,-168,186,-6.4000001,-5.5999999,12,-3.5999999,-5,8.69999981,{CC4BE0C8-6D2A-4FB4-803E-4CE459F7E991},
485,13121010107,13121,"Census Tract 101.07, Fulton County",2006,193,ARC 10,1315.19995117,40.85860062,1356.06005859,2.05500007,0.0638416,2.11883998,010107,Fulton,-20,-18,-31,29,14,-44,10,-1.79999995,-2.4000001,4.19999981,2.0999999,-4.80000019,2.70000005,-69,-28,-7,-34,-40,13,-42,-2.29999995,4.0999999,-1.79999995,-3.70000005,3.5999999,0,101,12,-1,90,-23,18,106,-0.2,-7.0999999,7.19999981,-4.5,-0.69999999,5.19999981,12,-34,-39,85,-49,-13,74,-4.30000019,-5.4000001,9.69999981,-6,-1.89999998,7.9000001,{C35F0F9B-6E22-40F4-BF11-FABF06E89387},
486,13121011405,13121,"Census Tract 114.05, Fulton County",7920,1108,ARC 10,1876.2800293,28.31010056,1904.58996582,2.93168998,0.0442345,2.97591996,011405,Fulton,844,320,427,97,65,254,525,3.70000005,-2.70000005,-1,-4.80000019,-2.0999999,6.9000001,-216,-195,-82,61,-29,-59,-128,-5,1.5,3.4000001,0.5,0.60000002,-1.10000002,409,98,164,147,36,-52,425,0,-2.5,2.5,-1.39999998,-6.5,7.9000001,1037,223,509,305,72,143,822,-1.29999995,-3.5999999,4.9000001,-5.69999981,-7.9000001,13.69999981,{C30D0239-D783-44AE-A1B1-34ED2B830DA9},
487,13121010106,13121,"Census Tract 101.06, Fulton County",4346,327,ARC 10,1646.85998535,66.4484024,1713.30004883,2.57322001,0.103826,2.67703009,010106,Fulton,598,119,375,104,134,247,217,-2.79999995,2.0999999,0.80000001,1.60000002,2.5999999,-4.19999981,-202,-132,-90,20,-80,-66,-56,-4.0999999,1.39999998,2.70000005,-2.29999995,0.2,2,112,6,3,103,18,-90,184,-1,-3.20000005,4.0999999,0,-6.5,6.5,508,-7,288,227,72,91,345,-7.9000001,0.30000001,7.5999999,-0.69999999,-3.70000005,4.30000019,{00015AB6-6F6D-4BDC-A9BA-553F6F7E4566},
488,13121002900,13121,"Census Tract 29, Fulton County",2411,338,ARC 10,176.65100098,0,176.65100098,0.27601701,0,0.27601701,002900,Fulton,341,156,148,37,26,102,213,5.5999999,-6.0999999,0.5,-8.39999962,-6.0999999,14.60000038,177,-5,192,-10,-33,-16,226,-7.0999999,9.89999962,-2.79999995,-6.69999981,-8.39999962,15.10000038,420,119,249,52,83,21,316,-0.69999999,-0.80000001,1.5,2,-7.5,5.5,938,270,589,79,76,107,755,-2.0999999,2.9000001,-0.80000001,-13.19999981,-22,35.20000076,{A365F169-469A-4198-9BB2-87CF020FC192},
489,13121010110,13121,"Census Tract 101.10, Fulton County",6511,610,ARC 10,1318.06005859,14.54660034,1332.59997559,2.05946994,0.0227291,2.08219004,010110,Fulton,310,-84,317,77,25,131,154,-8.80000019,7.4000001,1.39999998,-1,1.70000005,-0.60000002,-239,-157,-75,-7,-50,-221,32,-4.5,2.9000001,1.5,-0.80000001,-7.19999981,8,667,72,438,157,61,77,529,-3.0999999,1.60000002,1.5,-1.10000002,-3.29999995,4.4000001,738,-169,680,227,36,-13,715,-16.39999962,11.89999962,4.5,-2.9000001,-8.80000019,11.69999981,{D4628C97-6805-44AD-90A8-168F9C4AE875},
490,13121010205,13121,"Census Tract 102.05, Fulton County",5347,451,ARC 10,1629.31005859,3.76391006,1633.06994629,2.54579997,0.00588111,2.55167007,010205,Fulton,71,-22,38,55,-43,-20,134,-1.79999995,-0.2,2,-2.70000005,-1.79999995,4.5,30,19,26,-15,12,1,17,0.69999999,0.40000001,-1,0.40000001,-0.30000001,-0.1,103,-72,106,69,-34,-6,143,-4.19999981,2,2.20000005,-2.29999995,-1.29999995,3.5999999,204,-75,170,109,-65,-25,294,-5.30000019,2.20000005,3.20000005,-4.5999999,-3.5,8,{E5A09478-5282-43FE-ADF1-054FB935337B},
491,13121010210,13121,"Census Tract 102.10, Fulton County",6306,481,ARC 10,1126.43994141,37.52519989,1163.9699707,1.76005995,0.0586331,1.81869996,010210,Fulton,586,133,300,153,62,91,433,-0.69999999,-1.5,2.20000005,-2.20000005,-3.9000001,6.0999999,29,-44,110,-37,-36,52,13,-2.0999999,3.9000001,-1.79999995,-1.70000005,1.79999995,-0.1,533,72,388,73,58,133,342,-1.70000005,2.4000001,-0.69999999,-0.89999998,-0.80000001,1.70000005,1148,161,798,189,84,276,788,-4.5,4.80000019,-0.2,-4.80000019,-2.9000001,7.69999981,{B62DB2F7-987E-4588-AA13-854CD292619F},
492,13121010209,13121,"Census Tract 102.09, Fulton County",5748,675,ARC 10,888.27502441,76.29380035,964.56799316,1.38793004,0.119209,1.50714004,010209,Fulton,492,-96,414,174,123,209,160,-11.30000019,6.5,4.9000001,1.20000005,0.2,-1.39999998,-228,-142,-82,-4,-19,-21,-188,-2.0999999,1.29999995,0.80000001,0.89999998,2.70000005,-3.5999999,314,-61,244,131,-10,-47,371,-5.5999999,2.5,3.0999999,-2.4000001,-6.0999999,8.5,578,-299,576,301,94,141,343,-19.10000038,10.30000019,8.80000019,-0.2,-3.20000005,3.5,{732C2A80-E87F-4E69-9EF9-EDD0A2A457D3},
493,13121008902,13121,"Census Tract 89.02, Fulton County",6839,552,ARC 10,1710.54003906,51.37789917,1761.92004395,2.67271996,0.080278,2.75300002,008902,Fulton,931,425,460,46,139,186,606,3.70000005,-3.0999999,-0.60000002,-0.5,-4.19999981,4.69999981,134,-130,156,108,6,47,81,-6.0999999,2.70000005,3.29999995,-0.5,0.30000001,0.2,672,173,415,84,-13,-4,689,-1.10000002,0.60000002,0.5,-3.20000005,-5.4000001,8.60000038,1737,468,1031,238,132,229,1376,-3.5,0.30000001,3.20000005,-4.19999981,-9.30000019,13.5,{2C15B60E-CFB5-4AB2-9FC5-0D53FEFCB5FE},
494,13121008500,13121,"Census Tract 85, Fulton County",2322,414,ARC 10,937.35302734,0,937.35302734,1.46460998,0,1.46460998,008500,Fulton,-420,-79,-278,-63,-182,-282,44,2.5,-2.29999995,-0.2,-2.20000005,-3.4000001,5.5999999,-378,-181,-178,-19,-131,-214,-33,-6.69999981,3.29999995,3.4000001,-0.30000001,-1.5,1.89999998,-47,39,-79,-7,-16,-77,46,5,-5.19999981,0.1,0,-5.4000001,5.4000001,-845,-221,-535,-89,-329,-573,57,0.80000001,-4.19999981,3.4000001,-2.5999999,-10.30000019,12.89999962,{35E89CEC-50B6-4399-AA42-C2E43F3E85E4},
495,13121008601,13121,"Census Tract 86.01, Fulton County",4095,540,ARC 10,1114.4699707,0,1114.4699707,1.74135995,0,1.74135995,008601,Fulton,-451,-27,-362,-62,-198,-306,53,6.9000001,-6.80000019,-0.1,-0.69999999,-4.9000001,5.5999999,-300,-163,-127,-10,-135,-116,-49,-4.30000019,1.89999998,2.4000001,-1,1.79999995,-0.80000001,102,6,74,22,2,23,77,-2,1.5,0.40000001,-2.79999995,-1.89999998,4.80000019,-649,-184,-415,-50,-331,-399,81,0.60000002,-3.29999995,2.70000005,-4.5999999,-5,9.60000038,{8CF0409F-A0F8-4B7C-8B1E-F94E0ADBE4AB},
496,13121005800,13121,"Census Tract 58, Fulton County",2048,322,ARC 10,310.47299194,0,310.47299194,0.48511401,0,0.48511401,005800,Fulton,-250,-53,-143,-54,-61,-225,36,2.5,0.2,-2.5999999,2,-12.80000019,10.89999962,-56,-55,11,-12,-51,-34,29,-6.4000001,7.30000019,-0.89999998,-5.5999999,-1.60000002,7.19999981,98,47,8,43,46,40,12,3.5,-8.10000038,4.5999999,3,-0.2,-2.79999995,-208,-61,-124,-23,-66,-219,77,-0.5,-0.60000002,1.10000002,-0.69999999,-14.60000038,15.30000019,{6B170A40-07D1-4F62-9107-7B89A2E72C46},
497,13121007900,13121,"Census Tract 79, Fulton County",5552,676,ARC 10,2087.73999023,0.73167902,2088.4699707,3.26208997,0.00114325,3.26323009,007900,Fulton,-100,55,-94,-61,-37,-164,101,3.9000001,-2,-1.89999998,-0.60000002,-6.19999981,6.80000019,-50,-58,37,-29,-55,-10,15,-2.4000001,3.29999995,-0.89999998,-2.29999995,0.40000001,1.79999995,-94,-26,-23,-45,11,-55,-50,-0.30000001,1.70000005,-1.39999998,1.79999995,-1.10000002,-0.69999999,-244,-29,-80,-135,-81,-229,66,1.10000002,3,-4.19999981,-1.10000002,-6.80000019,8,{49CC9BDB-97EA-49D0-AA98-994FC9278B9E},
498,13121010601,13121,"Census Tract 106.01, Fulton County",3516,527,ARC 10,724.09802246,0,724.09802246,1.13139999,0,1.13139999,010601,Fulton,-67,3,-153,83,-27,-106,66,1.5,-8.10000038,6.69999981,-0.60000002,-5.30000019,5.9000001,-142,-134,-44,36,-101,-135,94,-7.9000001,3,5,-5.0999999,-5.80000019,10.89999962,160,73,65,22,54,28,78,3.0999999,-2.20000005,-1,1.29999995,-2.5999999,1.29999995,-49,-58,-132,141,-74,-213,238,-3.29999995,-7.30000019,10.69999981,-4.4000001,-13.69999981,18.10000038,{5EDBEE85-8353-4E7F-9695-60525FB22B13},
499,13121008700,13121,"Census Tract 87, Fulton County",4235,535,ARC 10,1905.59997559,12.42570019,1918.0300293,2.97749996,0.0194152,2.99692011,008700,Fulton,56,31,1,24,-31,-64,151,1.10000002,-2.4000001,1.29999995,-4.19999981,-7.30000019,11.5,203,84,108,11,0,162,41,1.39999998,-0.2,-1.20000005,-4.80000019,5.0999999,-0.30000001,250,75,164,11,96,-16,170,-0.40000001,1.60000002,-1.20000005,1.20000005,-7.9000001,6.69999981,509,190,273,46,65,82,362,2.0999999,-1,-1.10000002,-7.80000019,-10.19999981,17.89999962,{67C9A70F-C4F8-48EC-84FF-9CBCFB114CC2},
500,13121012300,13121,"Census Tract 123, Fulton County",2616,411,ARC 10,888.02099609,0,888.02099609,1.38752997,0,1.38752997,012300,Fulton,100,24,7,69,-14,-69,183,0,-4.5999999,4.5999999,-3.9000001,-10.19999981,14.10000038,-95,-92,-6,3,-114,-69,88,-6.19999981,4.5,1.79999995,-7.80000019,-2.4000001,10.19999981,-3,38,-24,-17,11,-25,11,3.5,-2,-1.5,1,-2.0999999,1.10000002,2,-30,-23,55,-117,-163,282,-2.70000005,-2.20000005,4.9000001,-10.60000038,-14.80000019,25.39999962,{5965AC62-2C14-420D-A3FC-D6ABD2C49187},
501,13121012000,13121,"Census Tract 120, Fulton County",2882,469,ARC 10,568.88500977,0,568.88500977,0.88888299,0,0.88888299,012000,Fulton,69,-17,83,3,-12,-34,115,-3.9000001,4.19999981,-0.30000001,-3.5,-6.69999981,10.10000038,-17,-7,-44,34,-24,9,-2,-0.2,-3.29999995,3.5,-1.79999995,1.60000002,0.2,31,-1,14,18,10,10,11,-1,-0.40000001,1.39999998,0.1,-0.40000001,0.30000001,83,-25,53,55,-26,-15,124,-5,0.5,4.5,-5.19999981,-5.5,10.60000038,{B2FA5508-5D99-4A66-8A79-AA1D47669FCD},
502,13121011900,13121,"Census Tract 119, Fulton County",3245,341,ARC 10,378.28100586,0,378.28100586,0.59106398,0,0.59106398,011900,Fulton,-171,-59,-110,-2,-148,-105,82,0.1,-1.20000005,1.20000005,-7.30000019,-2.9000001,10.10000038,-18,-52,28,6,-54,15,21,-3.9000001,3.20000005,0.69999999,-4.19999981,1.89999998,2.29999995,220,116,63,41,17,18,185,3.4000001,-4.5999999,1.20000005,-2.70000005,-5.0999999,7.80000019,31,5,-19,45,-185,-72,288,-0.40000001,-2.5999999,3,-14.10000038,-6.0999999,20.20000076,{139F0572-093D-40EA-86B2-FDB8357D1F91},
503,13121011800,13121,"Census Tract 118, Fulton County",2521,303,ARC 10,462.10598755,0,462.10598755,0.72204101,0,0.72204101,011800,Fulton,198,165,9,24,69,52,77,11.39999962,-11.60000038,0.2,-1.70000005,-4.80000019,6.4000001,-243,-171,-52,-20,-192,-67,16,-10.10000038,8.89999962,1.20000005,-14.5,5.80000019,8.69999981,210,155,38,17,57,39,114,9.89999962,-8.80000019,-1.10000002,0.2,-7.4000001,7.19999981,165,149,-5,21,-66,24,207,11.19999981,-11.5,0.30000001,-15.89999962,-6.4000001,22.29999924,{F15FDE10-D8AE-410D-88A7-B0783236338D},
504,13121011624,13121,"Census Tract 116.24, Fulton County",4270,265,ARC 10,658.91601563,8.29804993,667.21398926,1.02955997,0.0129657,1.04252005,011624,Fulton,260,104,47,109,26,71,163,3.0999999,-7.5,4.30000019,-1.20000005,0.69999999,0.5,-378,-132,-275,29,-119,-121,-138,-3.70000005,-0.40000001,4.0999999,-2.9000001,-2.0999999,5,246,59,-8,195,7,2,237,1.20000005,-9.19999981,8,-1.60000002,-2.4000001,4,128,31,-236,333,-86,-48,262,0.60000002,-17.10000038,16.39999962,-5.5999999,-3.79999995,9.5,{E9C57DE4-AC51-4C08-A1A0-794A6B591510},
505,13121003600,13121,"Census Tract 36, Fulton County",1281,214,ARC 10,97.43039703,0,97.43039703,0.152235,0,0.152235,003600,Fulton,133,18,89,26,12,29,92,-5.69999981,3.5999999,2.0999999,-5.0999999,-8.10000038,13.10000038,-88,-56,-48,16,-43,-42,-3,-5.5,0,5.5,-4.0999999,0.2,3.9000001,51,23,40,-12,22,-57,86,1.70000005,2.20000005,-3.9000001,2,-15.10000038,13.10000038,96,-15,81,30,-9,-70,175,-9.60000038,5.9000001,3.70000005,-7.19999981,-23,30.10000038,{2551C3A5-3BD5-4232-9923-90D3582FF96E},
506,13121003500,13121,"Census Tract 35, Fulton County",2212,327,ARC 10,341.11499023,0,341.11499023,0.53299201,0,0.53299201,003500,Fulton,-60,-95,6,29,-59,-34,33,-7.5999999,4.30000019,3.29999995,-4.4000001,-1.39999998,5.9000001,-66,-22,-42,-2,-18,-39,-9,-0.30000001,0,0.30000001,-0.30000001,-2,2.29999995,-41,-15,-45,19,-33,-31,23,-0.40000001,-2.29999995,2.5999999,-2.79999995,-2.20000005,5,-167,-132,-81,46,-110,-104,47,-8.30000019,2,6.30000019,-7.5,-5.5999999,13.10000038,{4E1C2BE1-5492-42F9-A686-796C2451B2F9},
507,13121010208,13121,"Census Tract 102.08, Fulton County",4486,606,ARC 10,1330.82995605,226.34899902,1557.17004395,2.07942009,0.35367,2.43307996,010208,Fulton,-326,-193,-181,48,12,-155,-183,-4.80000019,-1.39999998,6.19999981,4.80000019,-2,-2.9000001,59,-88,120,27,-35,21,73,-7.4000001,6.30000019,1.10000002,-3.29999995,-0.1,3.4000001,140,8,90,42,13,4,123,-1.79999995,0.89999998,1,-0.80000001,-3,3.79999995,-127,-273,29,117,-10,-130,13,-14,5.80000019,8.30000019,0.69999999,-5,4.30000019,{4EC64BE1-49D2-4D97-BED0-FD4D148F3949},
508,13121011411,13121,"Census Tract 114.11, Fulton County",8626,593,ARC 10,1780.05004883,121.4489975,1901.5,2.78133011,0.18976399,2.97109008,011411,Fulton,207,136,-17,88,-5,66,146,2.5999999,-4.0999999,1.39999998,-1.29999995,0.1,1.20000005,-309,-246,-74,11,-120,-131,-58,-5.4000001,3.20000005,2.20000005,-1.89999998,-1.20000005,3.20000005,214,11,-12,215,43,6,165,-0.80000001,-4.0999999,4.9000001,0.2,-1.60000002,1.39999998,112,-99,-103,314,-82,-59,253,-3.5,-5,8.5,-3,-2.70000005,5.69999981,{113F2624-357B-42C8-A493-294F1D05FA88},
509,13121011412,13121,"Census Tract 114.12, Fulton County",9173,630,ARC 10,2199.68994141,22.83869934,2222.5300293,3.43702006,0.0356855,3.47270012,011412,Fulton,193,84,-33,142,32,-67,228,0.89999998,-3.70000005,2.9000001,-0.1,-3,3.0999999,-332,-221,-179,68,-154,-83,-95,-3.5,0.60000002,2.9000001,-2.29999995,0.30000001,2,223,-34,42,215,19,-105,309,-2,-2.29999995,4.30000019,-0.40000001,-4.0999999,4.5,84,-171,-170,425,-103,-255,442,-4.5999999,-5.4000001,10,-2.9000001,-6.80000019,9.69999981,{41C68C32-CAE8-444D-80C0-E00C5EB3B3D9},
510,13121011414,13121,"Census Tract 114.14, Fulton County",7512,589,ARC 10,1154.17004395,5.82328987,1159.98999023,1.80339003,0.00909889,1.81247997,011414,Fulton,524,158,173,193,51,252,221,0.2,-4.0999999,3.9000001,-1.60000002,2.29999995,-0.80000001,-398,-321,-171,94,-161,-144,-93,-6,1.79999995,4.19999981,-2.4000001,-0.30000001,2.70000005,192,-47,72,167,35,-108,265,-2.5,-1.20000005,3.70000005,0.1,-4.80000019,4.69999981,318,-210,74,454,-75,0,393,-8.30000019,-3.5,11.80000019,-3.9000001,-2.70000005,6.69999981,{8CC1AB04-6910-414B-9B7B-B972F80FC7A2},
511,13121010603,13121,"Census Tract 106.03, Fulton County",4079,546,ARC 10,1519.11999512,7.07684994,1526.18994141,2.37363005,0.0110576,2.38467002,010603,Fulton,-329,-192,-184,47,-143,-215,29,-3.79999995,-0.5,4.30000019,-2.5,-1.39999998,3.9000001,-376,-181,-203,8,-68,-252,-56,-3.79999995,-0.2,4,3,-3,0,-7,-28,24,-3,14,-73,52,-2,2.0999999,-0.1,1.29999995,-5.4000001,4.0999999,-712,-401,-363,52,-197,-540,25,-9.60000038,1.39999998,8.19999981,1.79999995,-9.80000019,8,{F46FCEF9-91B8-4E03-9A22-8339E4DBA208},
512,13121010604,13121,"Census Tract 106.04, Fulton County",2884,442,ARC 10,1171.4699707,0,1171.4699707,1.83042002,0,1.83042002,010604,Fulton,-7,62,-91,22,9,-61,45,3.70000005,-5,1.29999995,0.60000002,-3.29999995,2.5999999,-451,-245,-151,-55,-174,-237,-40,-7.69999981,7,0.69999999,-2.20000005,-1,3.20000005,126,87,-20,59,85,28,13,4,-6.80000019,2.79999995,3.29999995,-2.4000001,-1,-332,-96,-262,26,-80,-270,18,-0.1,-4.80000019,4.9000001,1.70000005,-6.5999999,4.9000001,{A96BA01D-659D-4A5E-BE02-E9ECF3743BB3},
513,13121007300,13121,"Census Tract 73, Fulton County",7995,895,ARC 10,1881.98999023,14.12849998,1896.11999512,2.94060993,0.0220758,2.96269011,007300,Fulton,-759,-308,-449,-2,-293,-506,40,-2.9000001,-0.69999999,3.5999999,-1.89999998,-3.9000001,5.69999981,-145,-91,-72,18,-102,-37,-6,-2.4000001,0.5,1.89999998,-2.79999995,1.89999998,0.89999998,201,65,125,11,120,-58,139,0.5,0.5,-1,2.79999995,-7.4000001,4.5999999,-703,-334,-396,27,-275,-601,173,-4.80000019,0.30000001,4.5999999,-1.89999998,-9.39999962,11.30000019,{15206AFA-514F-4280-8FDF-5FEAA7171683},
